"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Set in Southern California, a father moves his young family to the countryside to renovate and re-open a struggling zoo.","PG","True","English","We Bought a Zoo","USA","Aline Brosh McKenna (screenplay), Cameron Crowe (screenplay), Benjamin Mee (book)","58","7.1","Cameron Crowe","23 Dec 2011","Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford","2011","Drama, Family","1 win & 7 nominations.","124 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0MTE3OTUwMl5BMl5BanBnXkFtZTcwODg5NjgwNw@@._V1_SX178_.jpg","77,675","tt1389137"
"A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.","PG-13","True","English, French","Jane Eyre","UK, USA","NA","76","7.3","Cary Fukunaga","09 Sep 2011","Mia Wasikowska, Jamie Bell, Su Elliot, Holliday Grainger","2011","Drama, Romance","Nominated for 1 Oscar. Another 4 wins & 11 nominations.","120 min","movie","http://ia.media-imdb.com/images/M/MV5BNjU0Mjc0NzU3NF5BMl5BanBnXkFtZTcwMTU4OTkwNA@@._V1_SX300.jpg","41,622","tt1229822"
"The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.","PG-13","True","English, Portuguese","The Twilight Saga: Breaking Dawn - Part 1","USA","Melissa Rosenberg (screenplay), Stephenie Meyer (novel)","45","4.8","Bill Condon","18 Nov 2011","Taylor Lautner, Gil Birmingham, Billy Burke, Sarah Clarke","2011","Adventure, Drama, Fantasy","9 wins & 19 nominations.","117 min","movie","http://ia.media-imdb.com/images/M/MV5BODgxNDE0OTAzOF5BMl5BanBnXkFtZTcwNzcwODE2Ng@@._V1_SX300.jpg","138,119","tt1324999"
"NA","R","True","English","Bad Teacher","USA","Gene Stupnitsky, Lee Eisenberg","47","5.6","Jake Kasdan","24 Jun 2011","Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake","2011","Comedy","5 wins & 3 nominations.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5NDI4MDM0Nl5BMl5BanBnXkFtZTcwNDYwODU2NA@@._V1_SY264_CR0,0,178,264_.jpg","116,907","tt1284575"
"NA","R","True","English","Bad Teacher","USA","Gene Stupnitsky, Lee Eisenberg","47","5.6","Jake Kasdan","24 Jun 2011","Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake","2011","Comedy","5 wins & 3 nominations.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5NDI4MDM0Nl5BMl5BanBnXkFtZTcwNDYwODU2NA@@._V1_SY264_CR0,0,178,264_.jpg","116,907","tt1284575"
"An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.","R","True","English","The Ides of March","USA","George Clooney (screenplay), Grant Heslov (screenplay), Beau Willimon (screenplay)","67","7.2","George Clooney","07 Oct 2011","Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti","2011","Drama","Nominated for 1 Oscar. Another 9 wins & 21 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BNTU4MjkzNTY0OF5BMl5BanBnXkFtZTcwNDI5ODIxNg@@._V1_SX178_.jpg","143,871","tt1124035"
"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.","PG","True","N/A","Kung Fu Panda 2","N/A","Jonathan Aibel, Glenn Berger","67","7.3","Jennifer Yuh","26 May 2011","Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman","2011","Animation, Action, Adventure","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg4MTQ3NTI3Nl5BMl5BanBnXkFtZTcwNzEzODQ2NA@@._V1_SX178_.jpg","111,625","tt1302011"
"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.","PG","True","English","Rango","USA","John Logan, Gore Verbinski (story), James Ward Byrkit (story)","75","7.3","Gore Verbinski","04 Mar 2011","Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty","2011","Animation, Adventure, Comedy","Won 1 Oscar. Another 26 wins & 17 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE5ODg1NTk3OF5BMl5BanBnXkFtZTcwNzA5NTMyNA@@._V1_SX300.jpg","128,684","tt1192628"
"A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.","R","True","Indonesian","The Raid: Redemption","Indonesia","Gareth Evans","73","7.6","Gareth Evans","13 Apr 2012","Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian","2011","Action, Crime, Thriller","5 wins & 5 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgxODQyNTY0MV5BMl5BanBnXkFtZTcwMjMwMjU0Nw@@._V1_SX300.jpg","84,111","tt1899353"
"Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry.","R","True","English, Thai","The Hangover Part II","USA","Craig Mazin, Scot Armstrong, Todd Phillips, Jon Lucas (characters), Scott Moore (characters)","44","6.5","Todd Phillips","26 May 2011","Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha","2011","Comedy","2 wins & 14 nominations.","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2MTM4MzY2OV5BMl5BanBnXkFtZTcwNjQ3NzI4NA@@._V1_SX300.jpg","257,354","tt1411697"
"Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.","PG","True","English","Soul Surfer","USA","Sean McNamara (screenplay), Deborah Schwartz (screenplay), Douglas Schwartz (screenplay), Michael Berk (screenplay), Matt Allen (screen story), Caleb Wilson (screen story), Brad Gann (screen story), Bethany Hamilton (book), Sheryl Berk (book), Rick Bundschuh (book)","53","7.0","Sean McNamara","08 Apr 2011","AnnaSophia Robb, Helen Hunt, Dennis Quaid, Lorraine Nicholson","2011","Biography, Drama, Sport","1 win & 10 nominations.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2MDg0OTYyM15BMl5BanBnXkFtZTcwMjg5MjY0NA@@._V1_SX300.jpg","24,107","tt1596346"
"In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet agent within MI6.","R","True","English, Russian, Hungarian, French","Tinker Tailor Soldier Spy","France, UK, Germany","NA","85","7.1","Tomas Alfredson","06 Jan 2012","NA","2011","Drama, Mystery, Thriller","Nominated for 3 Oscars. Another 23 wins & 51 nominations.","127 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2OTkwNzMyM15BMl5BanBnXkFtZTcwOTI4ODg2Ng@@._V1_SY264_CR0,0,178,264_.jpg","108,983","tt1340800"
"After spending the night together on the night of their college graduation Dexter and Em are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.","PG-13","True","English","One Day","USA, UK","David Nicholls (screenplay)","48","6.8","Lone Scherfig","19 Aug 2011","Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker","2011","Drama, Romance","2 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ3NTg2MDI3NF5BMl5BanBnXkFtZTcwMjc5MTA1NA@@._V1_SX300.jpg","64,272","tt1563738"
"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.","PG-13","True","English","Footloose","USA","Dean Pitchford (screenplay), Craig Brewer (screenplay)","58","5.7","Craig Brewer","14 Oct 2011","Kenny Wormald, Julianne Hough, Dennis Quaid, Andie MacDowell","2011","Comedy, Drama, Music","3 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY3MjIzMjk4M15BMl5BanBnXkFtZTcwMzMxMzIzNg@@._V1_SX300.jpg","24,701","tt1068242"
"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with this bird of his dreams.","G","True","English, Portuguese","Rio","USA","Carlos Saldanha (story), Earl Richey Jones (story), Todd R. Jones (story), Don Rhymer (screenplay), Joshua Sternin (screenplay), J.R. Ventimilia (screenplay), Sam Harper (screenplay)","63","6.9","Carlos Saldanha","08 Apr 2011","Karen Disher, Jason Fricchione, Sofia Scarpa Saldanha, Leslie Mann","2011","Animation, Adventure, Comedy","Nominated for 1 Oscar. Another 3 wins & 22 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2MDY3MzAzMl5BMl5BanBnXkFtZTcwMTg0NjM5NA@@._V1_SX300.jpg","108,306","tt1436562"
"An action thriller centered on a soldier who wakes up in the body of an unknown man and discovers he's part of a mission to find the bomber of a Chicago commuter train.","PG-13","True","English","Source Code","USA","Ben Ripley","74","7.4","Duncan Jones","01 Apr 2011","Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright","2011","Mystery, Sci-Fi, Thriller","1 win & 3 nominations.","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY0MTc3MzMzNV5BMl5BanBnXkFtZTcwNDE4MjE0NA@@._V1_SY264_CR0,0,178,264_.jpg","253,739","tt0945513"
"J. Edgar Hoover, powerful head of the F.B.I. for nearly 50 years, looks back on his professional and personal life.","R","True","English","J. Edgar","USA","Dustin Lance Black","59","6.6","Clint Eastwood","11 Nov 2011","Leonardo DiCaprio, Josh Hamilton, Geoff Pierson, Cheryl Lawson","2011","Biography, Crime, Drama","Nominated for 1 Golden Globe. Another 4 wins & 11 nominations.","137 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc0NDM4ODU2Nl5BMl5BanBnXkFtZTcwNzQ0NTg4Ng@@._V1_SX300.jpg","75,682","tt1616195"
"Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.","R","True","English","Melancholia","Denmark, Sweden, France, Germany","Lars von Trier","80","7.1","Lars von Trier","26 May 2011","NA","2011","Drama, Sci-Fi","31 wins & 46 nominations.","136 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk4NjM0MjI3MV5BMl5BanBnXkFtZTcwNjcxMDYzNg@@._V1_SY264_CR0,0,178,264_.jpg","88,158","tt1527186"
"A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy.","R","True","English","Conan the Barbarian","USA","Thomas Dean Donnelly, Joshua Oppenheimer, Sean Hood, Robert E. Howard (character of Conan)","36","5.1","Marcus Nispel","19 Aug 2011","Jason Momoa, Stephen Lang, Rachel Nichols, Ron Perlman","2011","Action, Adventure, Fantasy","2 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1NDUyODk5NF5BMl5BanBnXkFtZTcwODk0MjIwNg@@._V1_SY264_CR0,0,178,264_.jpg","66,623","tt0816462"
"NA","PG-13","True","English","Something Borrowed","USA","Jennie Snyder (screenplay), Emily Giffin (novel)","36","5.8","Luke Greenfield","06 May 2011","Ginnifer Goodwin, Kate Hudson, Colin Egglesfield, John Krasinski","2011","Comedy, Drama, Romance","3 nominations.","112 min","movie","http://ia.media-imdb.com/images/M/MV5BNzczNzMzODk0Nl5BMl5BanBnXkFtZTcwMjgwMjI0NA@@._V1_SX300.jpg","35,426","tt0491152"
"After their plane crashes in Alaska, six oil workers are led by a skilled huntsman to survival, but a pack of merciless wolves haunts their every step.","R","True","English","The Grey","USA","Joe Carnahan (screenplay), Ian Mackenzie Jeffers (screenplay)","64","6.8","Joe Carnahan","27 Jan 2012","Liam Neeson, Frank Grillo, Dermot Mulroney, Dallas Roberts","2011","Action, Adventure, Drama","4 wins & 2 nominations.","117 min","movie","http://ia.media-imdb.com/images/M/MV5BNDY4MTQwMzc1MV5BMl5BanBnXkFtZTcwNzcwNTM5Ng@@._V1_SX300.jpg","149,204","tt1601913"
"A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence agent and her operatives.","PG-13","True","English, French, German, Italian, Arabic, Spanish","Hanna","USA, UK, Germany","Seth Lochhead (screenplay), David Farr (screenplay)","65","6.8","Joe Wright","08 Apr 2011","Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett","2011","Action, Adventure, Thriller","4 wins & 10 nominations.","111 min","movie","http://ia.media-imdb.com/images/M/MV5BNTAzMTg1NjY0NF5BMl5BanBnXkFtZTcwODc3MTgzNA@@._V1_SY264_CR0,0,178,264_.jpg","126,041","tt0993842"
"The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings.","PG-13","True","English","The Tree of Life","USA","Terrence Malick","85","6.7","Terrence Malick","17 May 2011","Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken","2011","Drama, Fantasy","Nominated for 3 Oscars. Another 61 wins & 49 nominations.","139 min","movie","http://ia.media-imdb.com/images/M/MV5BNTgyNTQzMDEwNV5BMl5BanBnXkFtZTcwMTQxNjI4NA@@._V1_SX178_.jpg","104,155","tt0478304"
"When a young doctor suspects she may not be alone in her new Brooklyn loft, she learns that her landlord has formed a frightening obsession with her.","R","True","English","The Resident","UK, USA","Antti Jokinen, Robert Orr","N/A","5.2","Antti Jokinen","11 Mar 2011","Hilary Swank, Jeffrey Dean Morgan, Lee Pace, Christopher Lee","2011","Mystery, Thriller","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4MzgyMjUzNV5BMl5BanBnXkFtZTcwMzkwNTY0NA@@._V1_SY264_CR4,0,178,264_.jpg","16,749","tt1334102"
"Dave is a married man with two kids and a loving wife , and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes and they switch bodies.","R","True","English","The Change-Up","USA","Jon Lucas, Scott Moore","39","6.3","David Dobkin","05 Aug 2011","Ryan Reynolds, Jason Bateman, Leslie Mann, Olivia Wilde","2011","Comedy","1 nomination.","112 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3NTM4NDg3OF5BMl5BanBnXkFtZTcwNDk3MzEwNQ@@._V1_SY264_CR0,0,178,264_.jpg","103,315","tt1488555"
"A silent movie star meets a young dancer, but the arrival of talking pictures sends their careers in opposite directions.","PG-13","True","English","The Artist","France, Belgium, USA","Michel Hazanavicius","89","8.0","Michel Hazanavicius","20 Jan 2012","NA","2011","Comedy, Drama, Romance","Won 5 Oscars. Another 115 wins & 85 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMzk0NzQxMTM0OV5BMl5BanBnXkFtZTcwMzU4MDYyNQ@@._V1_SX300.jpg","140,017","tt1655442"
"When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.","R","True","English","Your Highness","USA","Danny McBride, Ben Best","31","5.5","David Gordon Green","08 Apr 2011","Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman","2011","Adventure, Comedy, Fantasy","1 nomination.","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY2MDgwODIyMV5BMl5BanBnXkFtZTcwODc1NDQ0NA@@._V1_SX300.jpg","70,520","tt1240982"
"Colin Clark, an employee of Sir Laurence Olivier's, documents the tense interaction between Olivier and Marilyn Monroe during production of The Prince and the Showgirl.","R","True","English","My Week with Marilyn","UK, USA","Adrian Hodges (screenplay), Colin Clark (books)","65","7.0","Simon Curtis","23 Dec 2011","Michelle Williams, Eddie Redmayne, Julia Ormond, Kenneth Branagh","2011","Biography, Drama","Nominated for 2 Oscars. Another 18 wins & 37 nominations.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYzODYwOTIzOV5BMl5BanBnXkFtZTcwODE2NjAwNw@@._V1_SX300.jpg","55,475","tt1655420"
"A comedy centered on an idealist who barges into the lives of his three sisters.","R","True","English","Our Idiot Brother","USA","Jesse Peretz (story), Evgenia Peretz (story), David Schisgall (story)","60","6.4","Jesse Peretz","26 Aug 2011","Paul Rudd, Nick Sullivan, Francesca Papalia, Bob Stephenson","2011","Comedy, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU3NjM3Mzg0Ml5BMl5BanBnXkFtZTcwOTk4MDI3NQ@@._V1_SX300.jpg","59,564","tt1637706"
"In 1921, England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart visits a boarding school to explain sightings of a child ghost. Everything she believes unravels as the 'missing' begin to show themselves.","R","True","English, French","The Awakening","UK","Stephen Volk (screenplay), Nick Murphy (screenplay)","53","6.4","Nick Murphy","11 Nov 2011","Rebecca Hall, Dominic West, Imelda Staunton, Isaac Hempstead Wright","2011","Horror, Thriller","4 wins & 2 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMzk0ODc1NDMxOV5BMl5BanBnXkFtZTcwNTAzMzgwOA@@._V1_SY264_CR2,0,178,264_.jpg","30,400","tt1687901"
"When his mentor is taken captive, a retired member of Britain's Elite Special Air Service is forced into action. His mission: kill three assassins dispatched by their cunning leader.","R","True","N/A","Killer Elite","N/A","Matt Sherring (screenplay), Ranulph Fiennes (book)","44","6.4","Gary McKendry","23 Sep 2011","Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell","2011","Action, Crime, Thriller","N/A","116 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4MDAxMjAzNV5BMl5BanBnXkFtZTcwNTY3ODg3NQ@@._V1_SY264_CR0,0,178,264_.jpg","79,353","tt1448755"
"With the help of three fans, The Muppets must reunite to save their old theater from a greedy oil tycoon.","PG","True","English","The Muppets","USA","Jason Segel, Nicholas Stoller, Jim Henson (based on)","75","7.2","James Bobin","23 Nov 2011","Jason Segel, Amy Adams, Chris Cooper, Rashida Jones","2011","Comedy, Family, Musical","Won 1 Oscar. Another 9 wins & 22 nominations.","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE0MTM4NTc3NF5BMl5BanBnXkFtZTcwMjYzOTIxNg@@._V1_SX300.jpg","58,672","tt1204342"
"Four socially troubled 18-year-olds from the south of England go on holiday to Malia.","R","True","English","The Inbetweeners Movie","UK","Iain Morris, Damon Beesley","44","6.7","Ben Palmer","17 Aug 2011","Simon Bird, James Buckley, Blake Harrison, Joe Thomas","2011","Comedy","2 wins & 4 nominations.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3NjcxMDg3NF5BMl5BanBnXkFtZTcwMTMzMDQxNw@@._V1_SY264_CR0,0,178,264_.jpg","41,669","tt1716772"
