"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.","PG-13","True","English, Thai, Swedish","The Impossible","Spain","NA","73","7.6","J.A. Bayona","04 Jan 2013","Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin","2012","Drama, History, Thriller","Nominated for 1 Oscar. Another 23 wins & 40 nominations.","114 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA5NTA3NzQ5Nl5BMl5BanBnXkFtZTcwOTYxNjY0OA@@._V1_SX300.jpg","95,561","tt1649419"
"A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.","PG-13","True","English","Battleship","USA","Jon Hoeber, Erich Hoeber","41","5.9","Peter Berg","18 May 2012","NA","2012","Action, Adventure, Sci-Fi","3 wins & 12 nominations.","131 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI5NTM5MDA2N15BMl5BanBnXkFtZTcwNjkwMzQxNw@@._V1_SX300.jpg","150,858","tt1440129"
"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.","R","True","English","The Expendables 2","USA","Richard Wenk (screenplay), Sylvester Stallone (screenplay), Ken Kaufman (story), David Agosto (story), Dave Callaham (characters)","51","6.8","Simon West","17 Aug 2012","Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren","2012","Action, Adventure, Thriller","3 wins & 4 nominations.","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzODkwNDQxNV5BMl5BanBnXkFtZTcwNTQ1ODAxOA@@._V1_SX300.jpg","168,087","tt1764651"
"Set in late-19th-century Russia high-society, the aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.","R","True","English","Anna Karenina","UK","Tom Stoppard (screenplay), Leo Tolstoy (novel)","63","6.6","Joe Wright","07 Sep 2012","Matthew Macfadyen, Eric MacLennan, Kelly Macdonald, Theo Morrissey","2012","Drama","Won 1 Oscar. Another 16 wins & 36 nominations.","129 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_SY264_CR0,0,178,264_.jpg","44,364","tt1781769"
"Set in late-19th-century Russia high-society, the aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.","R","True","English","Anna Karenina","UK","Tom Stoppard (screenplay), Leo Tolstoy (novel)","63","6.6","Joe Wright","07 Sep 2012","Matthew Macfadyen, Eric MacLennan, Kelly Macdonald, Theo Morrissey","2012","Drama","Won 1 Oscar. Another 16 wins & 36 nominations.","129 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_SY264_CR0,0,178,264_.jpg","44,364","tt1781769"
"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.","PG","True","English","Brave","USA","Brenda Chapman (story), Mark Andrews (screenplay), Steve Purcell (screenplay), Irene Mecchi (screenplay), Michael Arndt (additional screenplay material)","69","7.2","Mark Andrews, Brenda Chapman, Steve Purcell","22 Jun 2012","Kelly Macdonald, Billy Connolly, Emma Thompson, Julie Walters","2012","Animation, Action, Adventure","Won 1 Oscar. Another 13 wins & 27 nominations.","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMzgwODk3ODA1NF5BMl5BanBnXkFtZTcwNjU3NjQ0Nw@@._V1_SX300.jpg","156,341","tt1217209"
"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.","R","True","English, Spanish","End of Watch","USA","David Ayer","68","7.6","David Ayer","21 Sep 2012","NA","2012","Crime, Drama, Thriller","4 wins & 8 nominations.","109 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX300.jpg","118,561","tt1855199"
"A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by The Cause and its charismatic leader.","R","True","English","The Master","USA","Paul Thomas Anderson","86","7.1","Paul Thomas Anderson","21 Sep 2012","Joaquin Phoenix, Price Carson, Mike Howard, Sarah Shoshana David","2012","Drama","Nominated for 3 Oscars. Another 62 wins & 73 nominations.","144 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgxMjY1OTk4MV5BMl5BanBnXkFtZTcwOTQ3NDMxOQ@@._V1_SX300.jpg","62,080","tt1560747"
"An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection.","PG-13","True","English","Dark Shadows","USA, Australia","Seth Grahame-Smith (screenplay), John August (story), Dan Curtis (television series)","55","6.2","Tim Burton","11 May 2012","Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter, Eva Green","2012","Comedy, Horror","2 wins & 9 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMjc0NzAyMzI1MF5BMl5BanBnXkFtZTcwMTE0NDQ1Nw@@._V1_SX300.jpg","138,806","tt1077368"
"A former Weather Underground activist goes on the run from a journalist who has discovered his identity.","R","True","English","The Company You Keep","Canada","Lem Dobbs (screenplay), Neil Gordon (based on the novel by)","57","6.4","Robert Redford","20 Dec 2012","Robert Redford, Shia LaBeouf, Julie Christie, Susan Sarandon","2012","Drama, Thriller","2 wins & 1 nomination.","125 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0NDQxOTY3M15BMl5BanBnXkFtZTcwNTE0MTExOQ@@._V1_SX300.jpg","16,389","tt1381404"
"A drama centered on a group of people searching for human connections in today's wired world.","R","True","English","Disconnect","USA","Andrew Stern","64","7.6","Henry Alex Rubin","16 May 2013","Jason Bateman, Hope Davis, Frank Grillo, Michael Nyqvist","2012","Drama, Thriller","N/A","115 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA2MTEzMDkyOF5BMl5BanBnXkFtZTcwNzc4NTgxOQ@@._V1_SX300.jpg","27,181","tt1433811"
"A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.","PG-13","True","English","The Vow","USA, France, Australia, UK, Germany","Jason Katims, Abby Kohn (screenplay), Stuart Sender (story), Marc Silverstein (screenplay)","43","6.7","Michael Sucsy","10 Feb 2012","Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill","2012","Drama, Romance","3 wins & 16 nominations.","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE1OTU5MjU0N15BMl5BanBnXkFtZTcwMzI3OTU5Ng@@._V1_SX300.jpg","83,529","tt1606389"
"Transplanted to Mars, a Civil War vet discovers a lush planet inhabited by 12-foot tall barbarians. Finding himself a prisoner of these creatures, he escapes, only to encounter a princess who is in desperate need of a savior.","PG-13","True","English","John Carter","USA","Andrew Stanton (screenplay), Mark Andrews (screenplay), Michael Chabon (screenplay), Edgar Rice Burroughs (story)","51","6.6","Andrew Stanton","09 Mar 2012","Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe","2012","Action, Adventure, Fantasy","1 win & 4 nominations.","132 min","movie","http://ia.media-imdb.com/images/M/MV5BNjkyOTI5MDA0Ml5BMl5BanBnXkFtZTcwOTU3NzExNw@@._V1_SX300.jpg","159,157","tt0401729"
"A story that follows a New York woman (who doesn't really have an apartment), apprentices for a dance company (though she's not really a dancer), and throws herself headlong into her dreams, even as their possible reality dwindles.","R","True","N/A","Frances Ha","N/A","Noah Baumbach (screenplay), Greta Gerwig (screenplay)","82","7.5","Noah Baumbach","20 Jun 2013","Greta Gerwig, Mickey Sumner, Michael Esper, Adam Driver","2012","Comedy, Drama","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BOTY0NDQ2NzQ2N15BMl5BanBnXkFtZTcwMTU0OTkwOQ@@._V1_SX178_.jpg","11,034","tt2347569"
"A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.","PG-13","True","English","The Lucky One","USA","Will Fetters (screenplay), Nicholas Sparks (novel)","39","6.4","Scott Hicks","20 Apr 2012","Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart","2012","Drama, Romance","6 wins & 7 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg5NDk3MjAzMF5BMl5BanBnXkFtZTcwMjUyNzExNw@@._V1_SX300.jpg","39,753","tt1327194"
"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.","R","True","English","Paranormal Activity 4","USA","Christopher Landon (screenplay), Chad Feehan (story), Oren Peli (film ""Paranormal Activity"")","40","4.5","Henry Joost, Ariel Schulman","19 Oct 2012","Katie Featherston, Kathryn Newton, Matt Shively, Aiden Lovekamp","2012","Horror","2 wins.","88 min","movie","http://ia.media-imdb.com/images/M/MV5BNjAxMzM0MjYwM15BMl5BanBnXkFtZTcwMjMwMjAyOA@@._V1_SX300.jpg","34,618","tt2109184"
"A factory worker, Douglas Quaid, begins to suspect that he is a spy after visiting Rekall - a company that provides its clients with implanted fake memories of a life they would like to have led - goes wrong and he finds himself on the run.","PG-13","True","English","Total Recall","USA, Canada","Kurt Wimmer (screenplay), Mark Bomback (screenplay), Ronald Shusett (screen story by), Dan O'Bannon (screen story by), Jon Povill (screen story by), Gary Goldman (based on the motion picture ""Total Recall"",  screenplay by)","43","6.3","Len Wiseman","03 Aug 2012","Colin Farrell, Kate Beckinsale, Jessica Biel, Bryan Cranston","2012","Action, Adventure, Sci-Fi","4 nominations.","118 min","movie","http://ia.media-imdb.com/images/M/MV5BMzQ2NzYwOTEzMl5BMl5BanBnXkFtZTcwNjExNTMxOA@@._V1_SX300.jpg","146,810","tt1386703"
"As inventor Andy Brewster is about to embark on the road trip of a lifetime, a quick stop at his mom's house turns into an unexpected cross-country voyage with her along for the ride.","PG-13","True","English","The Guilt Trip","USA","Dan Fogelman","50","5.7","Anne Fletcher","19 Dec 2012","Barbra Streisand, Seth Rogen, Julene Renee, Zabryna Guevara","2012","Comedy","1 nomination.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY5ODAxNDc0Nl5BMl5BanBnXkFtZTcwMzg0NDY1OA@@._V1_SX300.jpg","18,509","tt1694020"
"A look at love through the eyes of five interconnected couples experiencing the thrills and surprises of having a baby, and ultimately coming to understand the universal truth that no matter what you plan for, life doesn't always deliver what's expected.","PG-13","True","English","What to Expect When You're Expecting","USA","Shauna Cross (screenplay), Heather Hach (screenplay), Heidi Murkoff (books)","41","5.6","Kirk Jones","18 May 2012","Cameron Diaz, Jennifer Lopez, Elizabeth Banks, Chace Crawford","2012","Comedy, Drama, Romance","13 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BODYzNjI0ODUzNF5BMl5BanBnXkFtZTcwNTI1MjQ2Nw@@._V1_SX300.jpg","39,642","tt1586265"
"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","PG-13","True","English, Russian, Filipino","The Bourne Legacy","USA","Tony Gilroy (screenplay), Dan Gilroy (screenplay)","61","6.7","Tony Gilroy","10 Aug 2012","Jeremy Renner, Scott Glenn, Stacy Keach, Edward Norton","2012","Action, Adventure, Mystery","1 win & 10 nominations.","135 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4Njk3MDM1Nl5BMl5BanBnXkFtZTcwODgyOTMxOA@@._V1_SX300.jpg","157,512","tt1194173"
"3 high school seniors throw a birthday party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.","R","True","N/A","Project X","N/A","Matt Drake (screenplay), Michael Bacall (screenplay)","48","6.6","Nima Nourizadeh","02 Mar 2012","Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame","2012","Comedy, Crime","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc1MTk0Njg4OF5BMl5BanBnXkFtZTcwODc0ODkyNw@@._V1_SY264_CR0,0,178,264_.jpg","112,428","tt1636826"
"A writer at the peak of his literary success discovers the steep price he must pay for stealing another man's work.","PG-13","True","English, French","The Words","USA","Brian Klugman, Lee Sternthal","37","7.0","Brian Klugman, Lee Sternthal","07 Sep 2012","Dennis Quaid, John Hannah, Jeremy Irons, Bradley Cooper","2012","Drama, Mystery, Romance","3 nominations.","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2NjgyMjI3OV5BMl5BanBnXkFtZTcwMDkxMjIyOA@@._V1_SX300.jpg","37,795","tt1840417"
"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.","PG","True","English","Hotel Transylvania","USA","Peter Baynham (screenplay), Robert Smigel (screenplay), Todd Durham (story), Dan Hageman (story), Kevin Hageman (story)","47","7.0","Genndy Tartakovsky","28 Sep 2012","Adam Sandler, Andy Samberg, Selena Gomez, Kevin James","2012","Animation, Comedy, Family","Nominated for 1 Golden Globe. Another 3 wins & 11 nominations.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3NjQyODI3M15BMl5BanBnXkFtZTcwMDM4NjM0OA@@._V1_SX300.jpg","90,234","tt0837562"
"Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.","PG-13","True","English","Men in Black 3","USA, United Arab Emirates","Etan Cohen, Lowell Cunningham (based on the Malibu comic by)","58","6.9","Barry Sonnenfeld","25 May 2012","Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement","2012","Action, Comedy, Sci-Fi","1 win & 13 nominations.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2NTYxODcwMF5BMl5BanBnXkFtZTcwNDk1NDY0Nw@@._V1_SX300.jpg","182,766","tt1409024"
"Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.","PG-13","True","English, German, Japanese, Serbian","This Means War","USA","Timothy Dowling (screenplay), Simon Kinberg (screenplay), Marcus Gautesen (story)","31","6.3","McG","17 Feb 2012","Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger","2012","Action, Comedy, Romance","6 nominations.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYyOTQ4MDE2MV5BMl5BanBnXkFtZTcwOTE0MTgwNw@@._V1_SX300.jpg","102,282","tt1596350"
"Residents of a coastal town learn, with deathly consequences, the secret shared by the two mysterious women who have sought shelter at a local resort.","R","True","English","Byzantium","UK, USA, Ireland","Moira Buffini (play)","66","6.5","Neil Jordan","31 May 2013","Saoirse Ronan, Barry Cassin, Gemma Arterton, Sam Riley","2012","Drama, Fantasy, Horror","1 nomination.","118 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk2Nzc0NDQwMV5BMl5BanBnXkFtZTcwNjI2MjY3OQ@@._V1_SX300.jpg","14,833","tt1531901"
"A reporter returns to his Florida hometown to investigate a case involving a death row inmate.","R","True","English","The Paperboy","USA","Peter Dexter (screenplay), Lee Daniels (screenplay)","45","5.7","Lee Daniels","17 Oct 2012","Zac Efron, Matthew McConaughey, Nicole Kidman, John Cusack","2012","Thriller","Nominated for 1 Golden Globe. Another 3 wins & 6 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@._V1_SX300.jpg","18,063","tt1496422"
"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.","R","True","N/A","That's My Boy","N/A","David Caspe","31","5.5","Sean Anders","15 Jun 2012","Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice","2012","Comedy","N/A","116 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3NDMyNzgzMV5BMl5BanBnXkFtZTcwMjIyMTA1Nw@@._V1_SY264_CR0,0,178,264_.jpg","47,843","tt1232200"
"As a new year at school begins, Lola's heart is broken by her boyfriend, though soon she's surprised by her best friend, promising musician Kyle, who reveals his feelings for her.","PG-13","True","English","LOL","USA","NA","N/A","3.9","Lisa Azuelos","01 Mar 2012","Jean-Luc Bilodeau, Douglas Booth, Vivian Le Borgne, Bridget Brown","2012","Comedy, Drama, Romance","1 nomination.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_SX300.jpg","30,786","tt1592873"
"Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.","R","True","English","Killing Them Softly","USA","Andrew Dominik (screenplay), George V. Higgins (based on the novel ""Cogan's Trade"" by)","64","6.2","Andrew Dominik","30 Nov 2012","Brad Pitt, Scoot McNairy, Ben Mendelsohn, James Gandolfini","2012","Crime, Thriller","2 wins & 2 nominations.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_SX300.jpg","81,696","tt1764234"
