"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.","PG","True","English, French","Fantastic Mr. Fox","USA","Roald Dahl (novel), Wes Anderson (screenplay), Noah Baumbach (screenplay)","83","7.8","Wes Anderson","25 Nov 2009","George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray","2009","Animation, Adventure, Comedy","Nominated for 2 Oscars. Another 30 wins & 20 nominations.","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwODE2NTI3Nl5BMl5BanBnXkFtZTcwMjUwOTY5Mg@@._V1_SX300.jpg","92,638","tt0432283"
"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help ...","R","True","English","The Ugly Truth","USA","Nicole Eastman (screenplay), Karen McCullah (screenplay), Kirsten Smith (screenplay)","28","6.4","Robert Luketic","24 Jul 2009","Katherine Heigl, Gerard Butler, Bree Turner, Eric Winter","2009","Comedy, Romance","1 win & 4 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2MTM2OTUwNl5BMl5BanBnXkFtZTcwNTgwNTE0Mg@@._V1_SX178_.jpg","110,498","tt1142988"
"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.","R","True","English, Spanish","Moon","UK","Duncan Jones (story), Nathan Parker","67","7.9","Duncan Jones","17 Jul 2009","Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw","2009","Drama, Sci-Fi","Won 1 BAFTA Film Award. Another 21 wins & 20 nominations.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_SY264_CR0,0,178,264_.jpg","176,798","tt1182345"
"An animated retelling of Charles Dickens' classic novel about a Victorian-era miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.","PG","True","English","A Christmas Carol","USA","Charles Dickens (novel), Robert Zemeckis (screenplay)","55","6.8","Robert Zemeckis","06 Nov 2009","Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan","2009","Animation, Comedy, Drama","3 wins & 2 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@._V1_SX300.jpg","48,162","tt1067106"
"In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.","R","True","English, Italian","Precious","USA","Geoffrey Fletcher (screenplay), Sapphire (novel)","79","7.4","Lee Daniels","20 Nov 2009","Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey","2009","Drama","Won 2 Oscars. Another 79 wins & 49 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BOTEwODQ2NTYwNV5BMl5BanBnXkFtZTcwMTU1Nzg2Mg@@._V1_SX300.jpg","63,712","tt0929632"
"In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.","R","True","English, Italian","Precious","USA","Geoffrey Fletcher (screenplay), Sapphire (novel)","79","7.4","Lee Daniels","20 Nov 2009","Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey","2009","Drama","Won 2 Oscars. Another 79 wins & 49 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BOTEwODQ2NTYwNV5BMl5BanBnXkFtZTcwMTU1Nzg2Mg@@._V1_SX300.jpg","63,712","tt0929632"
"The most delicious event since macaroni met cheese. Inspired by the beloved children's book, the film focuses on a town where food falls from the sky like rain.","PG","True","English","Cloudy with a Chance of Meatballs","USA","Phil Lord (written for the screen by), Chris Miller (written for the screen by), Judi Barrett (book), Ron Barrett (book), Rob Greenberg (additional screenplay material)","66","7.0","Phil Lord, Chris Miller","18 Sep 2009","Bill Hader, Anna Faris, James Caan, Andy Samberg","2009","Animation, Comedy, Family","Nominated for 1 Golden Globe. Another 1 win & 10 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX300.jpg","92,791","tt0844471"
"A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.","PG","True","English","Race to Witch Mountain","USA","Matt Lopez (screenplay), Mark Bomback (screenplay), Alexander Key (book)","52","5.7","Andy Fickman","13 Mar 2009","Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino","2009","Action, Adventure, Family","2 nominations.","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMzQ5MTM5NTU2NV5BMl5BanBnXkFtZTcwMDAzMjAyMg@@._V1_SX300.jpg","31,443","tt1075417"
"After kidnapping and brutally assaulting two young women, a gang led by a prison escapee unknowingly finds refuge at a vacation home belonging the parents of one of the victims -- a mother and father who devise an increasingly gruesome series of revenge tactics.","R","True","English","The Last House on the Left","USA","Adam Alleca (screenplay), Carl Ellsworth (screenplay), Wes Craven (earlier film)","42","6.6","Dennis Iliadis","13 Mar 2009","Garret Dillahunt, Michael Bowen, Joshua Cox, Riki Lindhome","2009","Crime, Drama, Thriller","1 win & 3 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMjExMTM4MDAwOF5BMl5BanBnXkFtZTcwODcyMDIzMg@@._V1_SX300.jpg","51,109","tt0844708"
"In New York City, a single mom captivates her new neighbor, a much younger man.","R","True","English","The Rebound","USA","Bart Freundlich","N/A","6.3","Bart Freundlich","16 Sep 2009","Catherine Zeta-Jones, Justin Bartha, Art Garfunkel, Joanna Gleason","2009","Comedy, Romance","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY2MTk1NDkwNV5BMl5BanBnXkFtZTcwNjkwNjI3MQ@@._V1_SX300.jpg","28,761","tt1205535"
"Famous film director Guido Contini struggles to find harmony in his professional and personal lives, as he engages in dramatic relationships with his wife, his mistress, his muse, his agent, and his mother.","PG-13","True","English, Italian, French","Nine","USA, Italy","Michael Tolkin (screenplay), Anthony Minghella (screenplay), Arthur Kopit (Broadway musical ""Nine""), Maury Yeston (Broadway musical ""Nine""), Mario Fratti (Broadway musical ""Nine"" Italian original)","49","5.8","Rob Marshall","25 Dec 2009","Daniel Day-Lewis, Sandro Dori, Nicole Kidman, Marion Cotillard","2009","Drama, Musical, Romance","Nominated for 4 Oscars. Another 5 wins & 35 nominations.","118 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY5ODA2MzQxMl5BMl5BanBnXkFtZTcwMTI4NTEwMw@@._V1_SX300.jpg","31,584","tt0875034"
"A comedy centered around four couples who settle into a tropical-island resort for a vacation. While one of the couples is there to work on the marriage, the others fail to realize that participation in the resort's therapy sessions is not optional.","PG-13","True","English","Couples Retreat","USA","Jon Favreau, Vince Vaughn, Dana Fox","23","5.4","Peter Billingsley","09 Oct 2009","Vince Vaughn, Jason Bateman, Faizon Love, Jon Favreau","2009","Comedy","1 win & 3 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxMjI1Nzc0M15BMl5BanBnXkFtZTcwMTc0Mzg2Mg@@._V1_SX300.jpg","65,892","tt1078940"
"A pair of brothers stumble upon a mysterious hole in their basement that leads to the darkest corridors of their fears and nightmares.","PG-13","True","English","The Hole","USA","Mark L. Smith","N/A","5.7","Joe Dante","11 Jun 2010","Chris Massoglia, Haley Bennett, Nathan Gamble, Teri Polo","2009","Adventure, Fantasy, Thriller","1 win.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxMzA2NTE1M15BMl5BanBnXkFtZTcwNjc5OTUzOA@@._V1_SX300.jpg","13,969","tt1085779"
"A pair of crew members aboard a spaceship wake up with no knowledge of their mission or their identities.","R","True","English, Vietnamese, German","Pandorum","Germany, UK","Travis Milloy (screenplay), Christian Alvart (story)","28","6.7","Christian Alvart","25 Sep 2009","Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue","2009","Action, Horror, Mystery","N/A","108 min","movie","http://ia.media-imdb.com/images/M/MV5BNDQxNjc5NTMxNl5BMl5BanBnXkFtZTcwNjg2NDE4Mg@@._V1_SY264_CR0,0,178,264_.jpg","93,030","tt1188729"
"A young man comforts his older brother's wife and children after he goes missing in Afghanistan.","R","True","English","Brothers","USA","David Benioff (screenplay), Susanne Bier (motion picture ""Brødre""), Anders Thomas Jensen (motion picture ""Brødre"")","58","7.1","Jim Sheridan","04 Dec 2009","Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard","2009","Drama, Thriller, War","Nominated for 2 Golden Globes. Another 1 win & 10 nominations.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkyMTY5MTcxOV5BMl5BanBnXkFtZTcwMTI3MDE3Mg@@._V1_SX300.jpg","65,359","tt0765010"
"In a future mind-controlling game, death row convicts are forced to battle in a 'doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive 30 sessions in order to be set free. Or won't he?","R","True","English","Gamer","USA","Mark Neveldine, Brian Taylor","27","5.8","Mark Neveldine, Brian Taylor","04 Sep 2009","Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick","2009","Action, Sci-Fi, Thriller","1 win.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_SX300.jpg","88,167","tt1034032"
"Nelson Mandela, in his first term as the South African President, initiates a unique venture to unite the apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.","PG-13","True","English, Afrikaans, Maori, Zulu, Xhosa, Southern Sotho","Invictus","USA","Anthony Peckham (screenplay), John Carlin (book)","74","7.3","Clint Eastwood","11 Dec 2009","Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng","2009","Biography, Drama, History","Nominated for 2 Oscars. Another 8 wins & 21 nominations.","134 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1_SY264_CR0,0,178,264_.jpg","92,835","tt1057500"
"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.","R","True","English","Adventureland","USA","Greg Mottola","76","6.8","Greg Mottola","03 Apr 2009","Jesse Eisenberg, Kelsey Ford, Michael Zegen, Ryan McFarland","2009","Comedy, Drama, Romance","3 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI1NTYyMjA2N15BMl5BanBnXkFtZTcwNjU1OTA0Mg@@._V1_SX300.jpg","102,208","tt1091722"
"When seasoned comedian George Simmons learns of his terminal, inoperable health condition, his desire to form a genuine friendship cause him to take a relatively green performer under his wing as his opening act.","R","True","English","Funny People","USA","Judd Apatow","60","6.4","Judd Apatow","31 Jul 2009","Adam Sandler, Seth Rogen, Leslie Mann, Eric Bana","2009","Comedy, Drama","2 nominations.","146 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMxNDQ5MTA5MF5BMl5BanBnXkFtZTcwMzUyMDUwMg@@._V1_SX178_.jpg","85,082","tt1201167"
"Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.","PG-13","True","English, Cantonese","Push","USA, Canada","David Bourla","36","6.0","Paul McGuigan","06 Feb 2009","Colin Ford, Joel Gretsch, Djimon Hounsou, Dakota Fanning","2009","Action, Sci-Fi, Thriller","1 win & 2 nominations.","111 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2NjE5NTYzMl5BMl5BanBnXkFtZTcwNzc3OTMyMg@@._V1_SY264_CR0,0,178,264_.jpg","72,418","tt0465580"
"A group of young adults discover a boarded up Camp Crystal Lake, where they soon encounter Jason Voorhees and his deadly intentions.","R","True","English","Friday the 13th","USA","Damian Shannon (screenplay), Mark Swift (screenplay), Mark Wheaton (story), Victor Miller (characters)","34","5.5","Marcus Nispel","13 Feb 2009","Jared Padalecki, Danielle Panabaker, Amanda Righetti, Travis Van Winkle","2009","Horror","2 wins & 1 nomination.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5ODI5NTMzN15BMl5BanBnXkFtZTcwNzY4MTYxMg@@._V1_SY264_CR0,0,178,264_.jpg","57,146","tt0758746"
"The final candidates for a highly desirable corporate job are locked together in an exam room and given a test so simple and confusing that tension begins to unravel.","Not Rated","True","English","Exam","UK","Stuart Hazeldine, Simon Garrity (story)","N/A","6.8","Stuart Hazeldine","17 Jun 2010","Adar Beck, Gemma Chan, Nathalie Cox, John Lloyd Fillingham","2009","Mystery, Thriller","Nominated for 1 BAFTA Film Award. Another 1 win & 1 nomination.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BNDg2NzM2NzIwNF5BMl5BanBnXkFtZTcwODE2ODc1Mg@@._V1_SX300.jpg","36,133","tt1258197"
"A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja.","R","True","English, Japanese, Russian, Spanish","Ninja","USA","Boaz Davidson (story), Michael Hurst","N/A","5.4","Isaac Florentine","22 Oct 2009","Scott Adkins, Tsuyoshi Ihara, Mika Hijii, Todd Jensen","2009","Action, Crime, Drama","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0MzgyNTg1MV5BMl5BanBnXkFtZTcwMTI0NTkxMw@@._V1_SX300.jpg","6,732","tt1182921"
"The world famous singing pre-teen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes.","PG","True","English, French","Alvin and the Chipmunks: The Squeakquel","USA","Jon Vitti, Jonathan Aibel, Glenn Berger, Ross Bagdasarian (characters Alvin and the Chipmunks)","41","4.3","Betty Thomas","23 Dec 2009","Zachary Levi, David Cross, Jason Lee, Justin Long","2009","Animation, Comedy, Family","2 wins.","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI0NTc3MjU5M15BMl5BanBnXkFtZTcwODM4Nzg2Mg@@._V1_SX300.jpg","21,712","tt1231580"
"A period comedy about an illegal radio station in the North Sea in the 1960s.","R","True","English","Pirate Radio","UK, Germany, France","Richard Curtis","58","7.4","Richard Curtis","13 Nov 2009","Michael Hadley, Charlie Rowe, Lucy Fleming, Philip Seymour Hoffman","2009","Comedy, Drama, Music","1 win & 4 nominations.","117 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzMjYzMTMyM15BMl5BanBnXkFtZTcwOTk5NDA5Mg@@._V1_SX300.jpg","71,062","tt1131729"
"A romantic drama about a Chicago librarian with a gene that causes him to involuntarily time travel, and the complications it creates for his marriage.","PG-13","True","English","The Time Traveler's Wife","USA","Bruce Joel Rubin (screenplay), Audrey Niffenegger (novel)","47","7.0","Robert Schwentke","14 Aug 2009","Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana","2009","Drama, Fantasy, Romance","1 win & 5 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0MzkzNzg0Nl5BMl5BanBnXkFtZTcwNzUwNzQ2Mg@@._V1_SX300.jpg","83,663","tt0452694"
"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a new ""pet""-- a human centipede, created by stitching their mouths to each others' rectums.","R","True","English, German, Japanese","The Human Centipede (First Sequence)","Netherlands","Tom Six","33","4.5","Tom Six","28 Apr 2010","Dieter Laser, Ashley C. Williams, Ashlynn Yennie, Akihiro Kitamura","2009","Horror","5 wins & 1 nomination.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY4Nzk3NzYxOF5BMl5BanBnXkFtZTcwODQwNjQzMw@@._V1_SX300.jpg","40,222","tt1467304"
"An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.","R","True","English, Spanish","A Single Man","USA","Christopher Isherwood (novel), Tom Ford (written for the screen by), David Scearce (written for the screen by)","77","7.5","Tom Ford","17 Dec 2009","Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode","2009","Drama","Nominated for 1 Oscar. Another 22 wins & 27 nominations.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_SY264_CR0,0,178,264_.jpg","62,931","tt1315981"
"A rag doll that awakens in a post-apocalyptic future holds the key to humanity's salvation.","PG-13","True","English","9","USA","Pamela Pettler (screenplay), Shane Acker (story)","60","7.0","Shane Acker","09 Sep 2009","Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover","2009","Animation, Action, Adventure","6 nominations.","79 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY2ODE1MTgxMV5BMl5BanBnXkFtZTcwNTM1NTM2Mg@@._V1_SX300.jpg","83,179","tt0472033"
"Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use.","R","True","English, French","Splice","Canada, France, USA","Vincenzo Natali (screenplay), Antoinette Terry Bryant (screenplay), Doug Taylor (screenplay)","66","5.8","Vincenzo Natali","04 Jun 2010","Adrien Brody, Sarah Polley, Delphine ChanĂŠac, Brandon McGibbon","2009","Horror, Sci-Fi","3 wins & 19 nominations.","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEwODQ0MjI2OV5BMl5BanBnXkFtZTcwMTA4MjQ0Mw@@._V1_SX300.jpg","63,704","tt1017460"
