"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding killer and his family of equally psychopathic killers.","R","True","English","The Texas Chainsaw Massacre","USA","Kim Henkel, Tobe Hooper, Scott Kosar (screenplay)","38","6.1","Marcus Nispel","17 Oct 2003","Jessica Biel, Jonathan Tucker, Erica Leerhsen, Mike Vogel","2003","Horror","7 wins & 11 nominations.","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA4OTc0NDEzNF5BMl5BanBnXkFtZTcwNzI1MzAwMQ@@._V1_SX300.jpg","84,711","tt0324216"
"In the third installment of the Scary Movie franchise, Cindy has to investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion.","PG-13","True","English","Scary Movie 3","USA, Canada","Craig Mazin, Pat Proft, Shawn Wayans (characters), Marlon Wayans (characters), Buddy Johnson (characters), Phil Beauman (characters), Jason Friedberg (characters), Aaron Seltzer (characters)","49","5.4","David Zucker","24 Oct 2003","Pamela Anderson, Jenny McCarthy, Marny Eng, Charlie Sheen","2003","Comedy","2 wins & 2 nominations.","84 min","movie","http://ia.media-imdb.com/images/M/MV5BNDE2NTIyMjg2OF5BMl5BanBnXkFtZTYwNDEyMTg3._V1_SX300.jpg","86,185","tt0306047"
"Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.","R","True","English","Dreamcatcher","USA, Australia","Stephen King (novel), William Goldman (screenplay), Lawrence Kasdan (screenplay)","35","5.4","Lawrence Kasdan","21 Mar 2003","Morgan Freeman, Thomas Jane, Jason Lee, Damian Lewis","2003","Drama, Horror, Sci-Fi","2 wins & 2 nominations.","134 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1MjQwMTQyMV5BMl5BanBnXkFtZTcwODcxMjEzMw@@._V1_SY264_CR0,0,178,264_.jpg","61,535","tt0285531"
"Johnny is a successful banker who lives happily in a San Francisco townhouse with his fiancĂŠe, Lisa. One day, inexplicably, she gets bored of him and decides to seduce Johnny's best friend, Mark. From there, nothing will be the same again.","R","True","English","The Room","USA","Tommy Wiseau","N/A","3.4","Tommy Wiseau","27 Jun 2003","Tommy Wiseau, Juliette Danielle, Greg Sestero, Philip Haldiman","2003","Drama","1 win.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg4MTU1MzgwOV5BMl5BanBnXkFtZTcwNjM1MTAwMQ@@._V1_SX300.jpg","17,665","tt0368226"
"Johnny is a successful banker who lives happily in a San Francisco townhouse with his fiancĂŠe, Lisa. One day, inexplicably, she gets bored of him and decides to seduce Johnny's best friend, Mark. From there, nothing will be the same again.","R","True","English","The Room","USA","Tommy Wiseau","N/A","3.4","Tommy Wiseau","27 Jun 2003","Tommy Wiseau, Juliette Danielle, Greg Sestero, Philip Haldiman","2003","Drama","1 win.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg4MTU1MzgwOV5BMl5BanBnXkFtZTcwNjM1MTAwMQ@@._V1_SX300.jpg","17,665","tt0368226"
"An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the others life for one freaky Friday.","PG","True","English, Mandarin","Freaky Friday","USA","Mary Rodgers (novel), Heather Hach (screenplay), Leslie Dixon (screenplay)","70","6.1","Mark Waters","06 Aug 2003","Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould","2003","Comedy, Family, Fantasy","Nominated for 1 Golden Globe. Another 5 wins & 9 nominations.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BNDE0NTQwODM5M15BMl5BanBnXkFtZTYwNzQ2Nzk5._V1_SX178_.jpg","70,242","tt0322330"
"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.","R","True","N/A","21 Grams","N/A","Guillermo Arriaga","70","7.7","Alejandro González Iñárritu","19 Nov 2003","Sean Penn, Naomi Watts, Danny Huston, Carly Nahon","2003","Crime, Drama, Thriller","N/A","124 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_SY264_CR0,0,178,264_.jpg","148,278","tt0315733"
"Freddy Krueger and Jason Voorhees return to terrorize the teenage population. Except this time, they're out to get each other, too.","R","True","English","Freddy vs. Jason","Canada, USA, Italy","Wes Craven (characters), Victor Miller (characters), Damian Shannon, Mark Swift","37","5.7","Ronny Yu","15 Aug 2003","Robert Englund, Ken Kirzinger, Monica Keena, Jason Ritter","2003","Horror, Thriller","3 wins & 6 nominations.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4OTg0NjkxN15BMl5BanBnXkFtZTYwMDk3NjI3._V1_SX178_.jpg","70,752","tt0329101"
"Sandler plays a businessman who is wrongly sentenced to an anger-management program, where he meets an aggressive instructor.","PG-13","True","English","Anger Management","USA","David Dorfman","52","6.2","Peter Segal","11 Apr 2003","Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmรกn","2003","Comedy","2 wins & 5 nominations.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1NTIxMTY5OF5BMl5BanBnXkFtZTYwODI3Mzg5._V1_SX300.jpg","136,254","tt0305224"
"Workaholic realtor Jim Evers, his wife/business partner Sara and their two children are summoned to a mansion. When they discover that the place is haunted, Jim discovers an important lesson about the family he's neglected as they attempt to escape.","PG","True","N/A","The Haunted Mansion","N/A","David Berenbaum","34","4.8","Rob Minkoff","26 Nov 2003","Eddie Murphy, Terence Stamp, Nathaniel Parker, Marsha Thomason","2003","Comedy, Family, Fantasy","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA3NDUwNzAxNzZeQTJeQWpwZ15BbWU3MDQyMTUwMDE@._V1_SX178_.jpg","23,313","tt0338094"
"Bruce Willis plays a Special-Ops commander who leads his team into the jungle of Nigeria to rescue a doctor played by Monica Belluci who will only go with them if they agree to rescue 70 refugees too.","R","True","English","Tears of the Sun","USA","Alex Lasker, Patrick Cirillo","48","6.5","Antoine Fuqua","07 Mar 2003","Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker","2003","Action, Drama, Thriller","2 nominations.","121 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA2MDkwNTg1MF5BMl5BanBnXkFtZTYwNjY1MTA3._V1_SX300.jpg","72,178","tt0314353"
"A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.","R","True","English","Out of Time","USA","David Collard","63","6.5","Carl Franklin","03 Oct 2003","Denzel Washington, Eva Mendes, Sanaa Lathan, Dean Cain","2003","Crime, Drama, Thriller","4 wins & 7 nominations.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAxMTMzNTI5Ml5BMl5BanBnXkFtZTcwNDAwMTQ2NA@@._V1_SX300.jpg","36,283","tt0313443"
"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.","R","True","English","American Wedding","USA, Germany","Adam Herz (characters)","43","6.2","Jesse Dylan","01 Aug 2003","Jason Biggs, Seann William Scott, Alyson Hannigan, Eddie Kaye Thomas","2003","Comedy, Romance","3 wins & 6 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAwNTIzNDk1MDVeQTJeQWpwZ15BbWU3MDMwNzAwMDE@._V1_SX300.jpg","123,655","tt0328828"
"Adventuress Lara Croft goes on a quest to save the mythical Pandora's Box before an evil scientist and recruits a former Marine turned mercenary to assist her.","PG-13","True","English, Mandarin","Lara Croft Tomb Raider: The Cradle of Life","USA, Germany, Japan, UK","Dean Georgaris (screenplay), Steven E. de Souza (story), James V. Hart (story)","43","5.3","Jan de Bont","25 Jul 2003","Angelina Jolie, Gerard Butler, Ciarรกn Hinds, Chris Barrie","2003","Action, Adventure, Fantasy","1 win & 2 nominations.","117 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0NzI3MTU5OF5BMl5BanBnXkFtZTYwODU2Nzk5._V1_SX300.jpg","75,729","tt0325703"
"A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.","PG-13","True","English, French","Something's Gotta Give","USA","Nancy Meyers","66","6.7","Nancy Meyers","12 Dec 2003","Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand","2003","Comedy, Romance","Nominated for 1 Oscar. Another 5 wins & 8 nominations.","128 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0NTExMjk2Nl5BMl5BanBnXkFtZTcwOTQ0NTUyMQ@@._V1_SX300.jpg","72,228","tt0337741"
"A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.","PG-13","True","English","Girl with a Pearl Earring","UK, Luxembourg","Tracy Chevalier (novel), Olivia Hetreed (screenplay)","72","7.0","Peter Webber","09 Jan 2004","Colin Firth, Scarlett Johansson, Tom Wilkinson, Judy Parfitt","2003","Biography, Drama, Romance","Nominated for 3 Oscars. Another 14 wins & 35 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU4NjU3NjA0N15BMl5BanBnXkFtZTcwNjI4MTQyMQ@@._V1_SX300.jpg","47,552","tt0335119"
"After a sudden attack on the MI5, Johnny English, Britain's most confident yet unintelligent spy, becomes Britain's only spy.","PG","True","English, French, Japanese","Johnny English","UK, France, USA","Neal Purvis, Robert Wade, William Davies","51","5.9","Peter Howitt","18 Jul 2003","Rowan Atkinson, Tasha de Vasconcelos, Ben Miller, Greg Wise","2003","Action, Adventure, Comedy","4 nominations.","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg3Njk4MzY3M15BMl5BanBnXkFtZTYwNTQzODI3._V1_SY264_CR0,0,178,264_.jpg","86,421","tt0274166"
"A writer impulsively buys a villa in Tuscany in order to change her life.","PG-13","True","English, Italian, Polish, French, Spanish, German","Under the Tuscan Sun","USA, Italy","Frances Mayes (book), Audrey Wells (screen story)","52","6.6","Audrey Wells","26 Sep 2003","Diane Lane, Sandra Oh, Lindsay Duncan, Raoul Bova","2003","Comedy, Drama, Romance","Nominated for 1 Golden Globe. Another 4 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAxMTE4MTIyNTFeQTJeQWpwZ15BbWU2MDUxNDEyNw@@._V1_SX300.jpg","27,102","tt0328589"
"Two brothers - a dwarf (Rolfe) and one normal-sized (Steve). When Steve's girlfriend Carol becomes pregnant, the pair are fearful that the baby will inherit the dwarfism gene. Matters are ...","R","True","English","Tiptoes","USA, France","Bill Weiner","N/A","4.8","Matthew Bright","01 Jan 2004","Gary Oldman, Peter Dinklage, Kate Beckinsale, Matthew McConaughey","2003","Comedy, Drama, Romance","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA0MjE0MTA0NV5BMl5BanBnXkFtZTcwNTgyNjYyMQ@@._V1_SX300.jpg","3,109","tt0316768"
"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker (Stallone). It's up to Juni to save his sister, and ultimately the world.","PG","True","English","Spy Kids 3-D: Game Over","USA","Robert Rodriguez (script)","57","4.0","Robert Rodriguez","25 Jul 2003","Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara","2003","Action, Adventure, Comedy","2 wins & 1 nomination.","84 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4MTQyNTUzMF5BMl5BanBnXkFtZTcwNzE2MDAwMQ@@._V1_SX300.jpg","28,664","tt0338459"
"A coming-of-age story about a shy, young boy sent by his irresponsible mother to spend the summer with his wealthy, eccentric uncles in Texas.","PG","True","English","Secondhand Lions","USA","Tim McCanlies","52","7.5","Tim McCanlies","19 Sep 2003","Michael Caine, Robert Duvall, Haley Joel Osment, Kyra Sedgwick","2003","Comedy, Drama, Family","5 nominations.","109 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIzNjcyOTcxNl5BMl5BanBnXkFtZTYwODE5Mjk2._V1_SX300.jpg","34,420","tt0327137"
"A free-thinking art professor teaches conservative 50's Wellesley girls to question their traditional societal roles.","PG-13","True","English, Italian","Mona Lisa Smile","USA","Lawrence Konner, Mark Rosenthal","45","6.3","Mike Newell","19 Dec 2003","Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal","2003","Drama","Nominated for 1 Golden Globe. Another 5 nominations.","117 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0NjEwNDgwOV5BMl5BanBnXkFtZTYwOTI1NTA3._V1_SX300.jpg","48,487","tt0304415"
"What seemed like a breezy idea for an engineer to net him millions of dollars, leaves him on the run for his life and piecing together why he's being chased.","PG-13","True","English","Paycheck","USA, Canada","Philip K. Dick (short story), Dean Georgaris (screenplay)","43","6.2","John Woo","25 Dec 2003","Ben Affleck, Aaron Eckhart, Uma Thurman, Paul Giamatti","2003","Sci-Fi, Thriller, Action","2 wins & 2 nominations.","119 min","movie","http://ia.media-imdb.com/images/M/MV5BMTczMzU5NDk4MV5BMl5BanBnXkFtZTYwNDQxNzc3._V1_SX300.jpg","74,413","tt0338337"
"A young newlywed couple honeymoon in Europe, where obstacles challenge their ability to sustain the marriage.","PG-13","True","English, Italian, French, German","Just Married","USA, Germany","Sam Harper","28","5.4","Shawn Levy","10 Jan 2003","Ashton Kutcher, Brittany Murphy, Christian Kane, David Moscow","2003","Comedy, Romance","9 nominations.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1MzM4NzUzNl5BMl5BanBnXkFtZTcwMDQyMDczMw@@._V1_SX300.jpg","45,311","tt0305711"
"A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.","PG-13","True","English, French","Intolerable Cruelty","USA","Robert Ramsey (story), Matthew Stone (story), John Romano (story), Ethan Coen (screenplay), Joel Coen (screenplay)","71","6.3","Joel Coen, Ethan Coen","10 Oct 2003","George Clooney, Catherine Zeta-Jones, Geoffrey Rush, Cedric the Entertainer","2003","Comedy, Crime, Romance","3 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2OTc5Mjc0N15BMl5BanBnXkFtZTYwMDYyMjg3._V1_SX178_.jpg","61,486","tt0138524"
"A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.","PG-13","True","N/A","The Recruit","N/A","Roger Towne, Kurt Wimmer, Mitch Glazer","56","6.6","Roger Donaldson","31 Jan 2003","Al Pacino, Colin Farrell, Bridget Moynahan, Gabriel Macht","2003","Action, Crime, Drama","N/A","115 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE5MDMzOTk3MV5BMl5BanBnXkFtZTYwNTE0NTg2._V1_SY264_CR0,0,178,264_.jpg","89,740","tt0292506"
"In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared.","R","True","German, English, Russian","Good Bye Lenin!","Germany","Bernd Lichtenberg, Wolfgang Becker (author)","68","7.7","Wolfgang Becker","13 Feb 2003","Daniel Brühl, Katrin Saß, Chulpan Khamatova, Maria Simon","2003","Comedy, Drama, Romance","Nominated for 1 Golden Globe. Another 32 wins & 14 nominations.","121 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0MTg4NzI3M15BMl5BanBnXkFtZTcwOTE0MTUyMQ@@._V1_SX300.jpg","85,891","tt0301357"
"Two teenage couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.","R","True","English","House of 1000 Corpses","USA","Rob Zombie","31","5.9","Rob Zombie","11 Apr 2003","Chad Bannon, William Bassett, Karen Black, Erin Daniels","2003","Horror","6 wins & 2 nominations.","89 min","movie","http://ia.media-imdb.com/images/M/MV5BNjUyNjU0NDE0OV5BMl5BanBnXkFtZTYwNzcwMzg3._V1_SX300.jpg","48,338","tt0251736"
"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.","R","True","English","Final Destination 2","USA, Canada","J. Mackye Gruber (screenplay), Eric Bress (screenplay), Jeffrey Reddick (story)","38","6.2","David R. Ellis","31 Jan 2003","Ali Larter, A.J. Cook, Michael Landes, David Paetkau","2003","Horror, Mystery","4 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEwMDc5MDg1NV5BMl5BanBnXkFtZTYwNzIzMTg5._V1_SX300.jpg","91,233","tt0309593"
"Ghost story in which a repressed female psychiatrist wakes up as a patient in the very asylum where she worked with no memory of why she is there and what she has done.","R","True","N/A","Gothika","N/A","Sebastian Gutierrez","38","5.7","Mathieu Kassovitz","21 Nov 2003","Halle Berry, Robert Downey Jr., Charles S. Dutton, John Carroll Lynch","2003","Horror, Thriller","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxNDA4OTAxNF5BMl5BanBnXkFtZTcwMTI5NjQzMw@@._V1_SY264_CR0,0,178,264_.jpg","71,742","tt0348836"
"In 1986, in the province of Gyunggi, in South Korea, a second young and beautiful woman is found dead, raped and tied and gagged with her underwear. Detective Park Doo-Man and Detective Cho...","Unrated","True","Korean, English","Memories of Murder","South Korea","Joon-ho Bong, Kwang-rim Kim, Sung Bo Shim","82","8.1","Joon-ho Bong","02 May 2003","Kang-ho Song, Sang-kyung Kim, Roe-ha Kim, Jae-ho Song","2003","Crime, Drama, Mystery","14 wins & 2 nominations.","132 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI5OTA5MTI3OF5BMl5BanBnXkFtZTcwMjQyNzYzMQ@@._V1_SX300.jpg","36,526","tt0353969"
