"If I don't wait 3wks, I'll end up w/no hair or a #pixie90scutw/abarretteinthefront It's okay, I'll get to my secret color(s) soon! #patience",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-17 21:23:24,Katy Perry
So I didn't get to the exact color I wanted from being black for so long! 2get to goal I have 2b GINGER for 3WKS #paybackfromGINGERGodsFML!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-17 21:14:08,Katy Perry
@BonnieMcKeee hahahahahahaha you have no idea... update you tomorrow.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-17 07:46:37,Katy Perry
@rustyrockets hahaha RUSS!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-17 02:38:06,Katy Perry
tonight I dye my hair a different color... Can you guess which color?!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-17 02:35:47,Katy Perry
*follow,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-16 21:22:03,Katy Perry
@ladygaga GO GAGA GO! Read her latest tweets and follower the orders of #mothermonster!!! #EQUALITY! RT RT RT,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-16 21:21:13,Katy Perry
"For example #kathybethterry ""Sometimes...geeks can be chic."" -Anna Wintour",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-16 21:17:30,Katy Perry
We had a bomb.com time in #maryland! #holler!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-16 21:15:34,Katy Perry
GREAT NEWS RIGHT B4 I GO ON STAGE! LAST FRIDAY NIGHT IS #1 ON ITUNES! OMGZ! THANK U! #KATHYBETHTERRYRULES! #YOURULE! #WEAREAWESOME,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-16 00:54:46,Katy Perry
"MARYLAND! You about to be MERRY LAND! I can't wait, I love this place! #COLUMBIADREAMS!",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-16 00:19:43,Katy Perry
ANCIENT ALIENS!!!! RT @shannonwoodward: Just watched the lunar eclipse from over the Sea of Galilee. Stunning.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-16 00:17:38,Katy Perry
#momshome @mdmolinari http://twitpic.com/5c1dy1,Twitpic,Twitpic,2011-06-15 20:44:40,Katy Perry
it's better than those caked up lil brats! #historychannel or #netflix RT @karlihenriquez: @katyperry what's ancient aliens?,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 07:37:07,Katy Perry
#justordereds10copiesofancientaliensdvdsonline #intervention,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 07:17:46,Katy Perry
Does any1 else feel like they're living in a Truman Show type world when they watch #AncientAliens ? #help! #alienkhole #findtheendofthewall,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 07:16:31,Katy Perry
I did! I LOVE her she is so FABBBBBB! RT @meimeifi: @katyperry did you meet @KathyBethTerry?,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 06:31:34,Katy Perry
@MDMOLINARI come to mama!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 06:11:25,Katy Perry
"Dear Stella Wright! I got your note, hand delivered by your big brother! Thanks for the picture, hope to meet you one day!",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 05:00:08,Katy Perry
RALEIGH I'M COMIN' FOR YA!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 00:24:03,Katy Perry
I'm SO happy to be back in the SOUTH! I'm a #southerngal at heart... No disrespect Cali... But I like shiz fried!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 00:18:05,Katy Perry
@KathyBethTerry OKAY! I put two tix @ will call for you! Hope to meet you after? Especially after all our internet chats!!!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-15 00:15:46,Katy Perry
@KathyBethTerry OMG ur in CHARLOTTE?! I'm in RALEIGH!!!! It's not that far!!! COME TO THE SHOW TONIGHT!?!?! It'd be SO fun!#PLEASSSSSSE!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-14 22:43:25,Katy Perry
ATTENTION: The new 8min video for 'Last Friday Night' is up now on ITUNES: http://goo.gl/WgBVc #KathyBethTerry in all her geek chic glory!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-14 16:22:24,Katy Perry
Get it 2gether! RT @aprlshower: Dude! @katyperry I JUST got comment Corey Feldman made on the 'Lost Boy'. Talk about slowww #LastFridayNight,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-14 05:53:27,Katy Perry
"Dude. She's 13! Gross! RT @mattchu: The ONLY person that turns me on more than @KatyPerry, is @KathyBethTerry &lt;33 ;)",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-14 05:51:48,Katy Perry
@druidDUDE happy almost birthday #EverettMcDondald :P,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-14 05:50:06,Katy Perry
Good morning from Kitty Purry! http://twitpic.com/5b3rhe,Twitpic,Twitpic,2011-06-13 17:25:32,Katy Perry
'Last Friday Night' is now up on katyperry.com also there's tons of extra @kathybethterry footage to be found there too! #goKBTgo!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-13 05:32:57,Katy Perry
basically RT @wildsealion: @katyperry + @hansonmusic = another explosive Big Bang?,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-13 05:28:30,Katy Perry
I am missing #gaypride in LA tonight #fulltear #heygirlhey #EQUALITYBITCHES!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-13 03:53:01,Katy Perry
I used the Inception method by putting  @MsRebeccaBlack in a song about Friday. It's a dream within a dream people... #musicvideomindgames,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-12 23:16:17,Katy Perry
HAPPY BIRTHDAY TO DA KILLINGEST CHAMPAGNE SUPERNOVA POP STAR ON THE PLANET @robynkonichiwa listen to her music it will make you live again.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-12 21:47:14,Katy Perry
RT @KathyBethTerry: How AWESOME was my Uncle Kenny @officialkennyg on the sax at my party Last Friday Night? #LFN http://t.co/dCtdZ4d,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-12 19:29:00,Katy Perry
@KATHYBETHTERRY IS TT WORLDWIDE! ENJOY THE WORLD PREMIERE OF 'LAST FRIDAY NIGHT' ON @funnyordie: http://bit.ly/jQWV9R PARTY COMES EARLY PPL!,web,web,2011-06-12 18:20:19,Katy Perry
HERE'S THE DEAL: if u get #KATHYBETHTERRY TRENDING I will RELEASE the REAL 'Last Friday Night' video... ready. set. GO: #KATHYBETHTERRY !,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-12 17:29:39,Katy Perry
@kathybethterry stop trying to control the internet... You should release the REAL video...,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-12 17:14:10,Katy Perry
you know i'm excited when I do all caps. sheeot!,web,web,2011-06-12 00:18:18,Katy Perry
I'M SO EXCITED MIAMI! FT. LAUDERDALE! I can HEAAAR YOUUUU! #biggestUSAshowyet #Floridarepresent! #ROBYNISKILLINGIT,web,web,2011-06-12 00:17:43,Katy Perry
I AM! RT @ItsDanielleT: Who is going to the @KatyPerry concert tonight?! :D,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-11 20:56:31,Katy Perry
@KatyCatParadise happy birthday kitten!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-11 20:51:12,Katy Perry
ME TOO!!! RT @Jstnthegreat35: so excited for @katyperry tonight.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-11 20:11:51,Katy Perry
"@audrey_hackett hey thanks, that's a sweet comment :)",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-11 07:08:25,Katy Perry
I smell a love connection... Too bad for JTT! RT @everettluv2larp: @kathybethterry I love your wire structure :) http://t.co/oASJr8G,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-11 07:06:38,Katy Perry
#LETSDOTHISTAMPA! IT'S GONNA BE A BIG ONE TONIGHT!!! #TAMPADREAMS,web,web,2011-06-11 00:19:43,Katy Perry
RT@funnyordie Ur invited 2the party of the year! @KatyPerry's Last Friday Night vid premieres June 14th @12:01a ET on FOD!http://ow.ly/5egxc,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 19:31:19,Katy Perry
"Oh yeah, well we successfully completed our first WHOLE FOODS raid @Scott_Myrick beat that! http://twitpic.com/59nr4h",Twitpic,Twitpic,2011-06-10 18:33:46,Katy Perry
T.G.I.F!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 17:47:14,Katy Perry
@Scott_Myrick @skeetonmytwitts @onlyLeah @KathyBethTerry I heard she like's that 1 episode of Family Matters where Urkel turns hot...Steffan,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 08:30:04,Katy Perry
@Scott_Myrick @skeetonmytwitts or soup plantation.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 08:23:34,Katy Perry
@onlyLeah I want chik filet.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 08:22:40,Katy Perry
"@Scott_Myrick @onlyLeah dudes, I'm hungry too. And f'ing tired.",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 08:21:50,Katy Perry
@MDMOLINARI listen up MM! It's a bully-free-zone when it comes to @kathbethterry so BACK OFF. I'll get my twitter friends on u!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 05:29:03,Katy Perry
I love #Orlando best because they have the world's smallest pineapples here #toocute http://twitpic.com/59bljb,Twitpic,Twitpic,2011-06-10 00:21:31,Katy Perry
#ORLANDODREAMS! I can't WAITTTTTTTTTTTTTTTT! #lezzdothis,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-10 00:11:05,Katy Perry
"Meet: Martin Mcdoogle, @kathybethterry's cousin from Arkansas. #runsinthefamilyobvi http://twitpic.com/599xwo",Twitpic,Twitpic,2011-06-09 21:50:51,Katy Perry
@rihanna yay! I'll take care of him. I miss youuuuuu. I see you werking that nasty neon two piece on LOUD tour. #getit #lemmeborrowthat,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-09 20:45:30,Katy Perry
"RT @Scott_Myrick:15yr old girl w/terminal cancer has ""trending on twitter"" on bucket list–lets help. #alicebucketlist alicepyne.blogspot.com",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-09 04:49:37,Katy Perry
RT @KathyBethTerry: I'm in 8th grade & things r still WEIRD. Made a vid talking bout why I didn't win Tri-State beauty: http://goo.gl/3wBGY,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-08 23:00:55,Katy Perry
I'M SO EXCITED FOR TONIGHT I MIGHT ESPPPPPPLOAAAAD #ATLANTADREAMS,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-07 23:40:30,Katy Perry
@robynkonichiwa so THRILLED to be sharing the same stage with you tonight! #KILLIT,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-07 22:59:41,Katy Perry
"and btw, Last Friday Night is a total vapid, slut jam. #callaspadeaspade #slutjamsunite",web,web,2011-06-07 18:51:45,Katy Perry
Sasha Fierce is to Beyonce as @kathybethterry is to me. Yes my alter ego has been borned. #followher,web,web,2011-06-07 18:45:55,Katy Perry
Yesss #LASTFRIDAYNIGHT is trending!!! You guys are the bomb.com.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-07 18:28:18,Katy Perry
"ATTN: Go to my facebook, www.facebook.com/katyperry and u'll see the TRAILER for my NEW video, LAST FRIDAY NIGHT coming out in ONE WEEK!",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-07 17:30:50,Katy Perry
you can either go to the box office OR katyperry.com! #YAY!!! #HOPE!!!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-07 17:19:01,Katy Perry
This just in ATLANTIANS: I just got word that there r a hand full of tickets that are going to be released for purchase RIGHT NOW!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-07 17:18:06,Katy Perry
We are #werking for this one people! #tired #fullyclothedinthebathtub #seeyatomorrow!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-07 05:40:10,Katy Perry
Hot news just in... If u missed out on tickets for this tour I've added 5 LAST select dates in USA in NOV! Go to www.katyperry.com for info!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-06 18:14:14,Katy Perry
I love the USA. So happy to finnnnnally be bringing the tour to my home!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-06 18:10:12,Katy Perry
On to episode 3 of Ancient Aliens. That ish will peel your brain back. #watchit,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-06 02:42:34,Katy Perry
I ♥ @rustyrockets... He's my dreamboat...,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-05 02:55:26,Katy Perry
HAPPY BIRTHDAY RUSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS!!!!!!!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-04 04:04:10,Katy Perry
wow. again. RT @mleake2: @katyperry almost got arrested for trying to steal a cops gun and then passed out under a ping pong table,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-03 19:53:31,Katy Perry
wow. RT @KussellBerry: @katyperry Smacked my teachers ass! ;') http://twitpic.com/4aqllx,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-03 19:45:24,Katy Perry
"RT @LWhistle: watched my bf projectile vomit in hotel plant after #Bourbonstreet. He's banned from the words ""These drinks don't affect me!""",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-03 19:44:30,Katy Perry
RT @norrraaahhh: @katyperry Skyped with your cats.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-03 19:42:25,Katy Perry
So... What did YOU do LAST FRIDAY NIGHT? I'll RT the best summaries for fun... Lezz go...,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-03 19:08:51,Katy Perry
@ITSJEREMYSCOTT KATY'S KISSES YOU BET! I LOVVVVVVVVE :),UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-03 05:08:40,Katy Perry
"#youknowurstraightedgewhen you're singing ""SHOTS SHOTS SHOTS SHOTS,"" while drinking wellness shots #healthy",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-03 02:13:07,Katy Perry
"@DancingBrandee HAPPY BIRTHDAY to a FINE, FRESH, FIERCE Memphis gal! Send birthday messages to my dancer Brandeeeee from tour everyone!!!",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-02 17:47:15,Katy Perry
#OGmommy! RT @MDMOLINARI: Moms home! RT @cher: Hey lovelies !,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-01 05:40:47,Katy Perry
"Werking on bringing Tour.0 (2.0) #CALIFORNIADREAMSTOUR to USA. It's bigger, better & w/more balls! Party in the USA fer SURE! #can'twait!",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-06-01 00:22:56,Katy Perry
The best place to be kids! RT @phillipeblond: RT @MvDeMarco: Another magical day in candyland with @phillipeblond and @davidblond,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-31 21:09:45,Katy Perry
"Werk, welcome to my world! RT @onlyLeah: Werk. Exhaustion.",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-31 10:44:33,Katy Perry
PREACH! RT @rihanna: Happy Memorial Day! #CHEERS to the troops & to their wonderful families! U r the ♥ of this Nation & We love u so much!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-30 17:48:40,Katy Perry
As goats...? RT @OhFerras: People reveal themselves in time.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-30 17:46:52,Katy Perry
#momshome! RT @logandoesntweet: Never fear! Mom's here! RT @miamoretti: Mom?,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-30 02:16:38,Katy Perry
I love this woman! RT @MDMOLINARI: Happy Birthday @mayakrispinI,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-29 08:26:33,Katy Perry
I second that! RT @rustyrockets: Go and see Bridesmaids. It is beautiful and full of incredible comedy performances. Go on.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-29 01:15:31,Katy Perry
I left my ♥ in Japan...,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-27 10:19:44,Katy Perry
"Man, my throat is still sore from trying 2do Chaka Khans 'Ain't Nobody' but in screamo/death metal version w/@skeetonmytwitts @ karaoke #RAD",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-27 05:29:57,Katy Perry
@onlyLeah whhhhaaaat?! I had a woman beat the sheeot outta me w/ her shiatsu massage & then went to sleep like a responsible ADULT! #boring,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-27 04:15:12,Katy Perry
Last night I fell down the rabbit hole & ended up @ the Alice N Wonderland themed restaurant! It was SO Kawaii! http://twitpic.com/52td91,Twitpic,Twitpic,2011-05-26 16:53:00,Katy Perry
RT @onlyLeah: Cassidy is the most professional dancer I've ever worked w/ & I ♥ his spirit & energy! Def a dream come true to have him here!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-26 09:22:19,Katy Perry
A girls gotta do what a girls gotta do! RT @BonnieMcKeee: I just put lotion from a sample card in a magazine all over my face. #RiskTaker,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-25 10:03:26,Katy Perry
... Just hanging @ the cat cafe in tokyo w/my besties @miamoretti & @shannonwoodward #kittens&coffee #normal http://twitpic.com/529f8l,Twitpic,Twitpic,2011-05-25 09:37:12,Katy Perry
This is by far the best look of the day #tokyo http://twitpic.com/528dtu,Twitpic,Twitpic,2011-05-25 07:26:44,Katy Perry
"Goodnight sushi eraser set, goodnight panda socks, goodnight crazy cheeseburger nails, goodnight hello kitty, goodnight twinkling Tokyo...",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 16:09:01,Katy Perry
#Inmiddleschool girls actually fought over whether it was called BeBe or BehBeh #igotafakeatthegarmentdistrict #werk,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 07:20:59,Katy Perry
@greg_wells B is a living legend!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 07:13:34,Katy Perry
"#Inmiddleschool they called me ""over the shoulder boulder holder"" now they call me ""hot""",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 07:12:06,Katy Perry
#Inmiddleschool I had such crap(healthy) brown paper bag lunches that I couldn't  trade ANYTHING. Had carrot sticks NO dip. #wanteddunkaroos,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 07:10:58,Katy Perry
"Please Text REDCROSS to 90999 to donate $10 to Joplin Relief, or directly call them at 314 969 8655. #PrayForJoplin",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 03:38:33,Katy Perry
"Oh man, I just saw the news about Missouri... I'm praying for you... #GODhelpourearth!",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 02:43:14,Katy Perry
RT @rustyrockets: Help breast cancer research! Take action to ensure research isn't left behind with #NHSreform http://bit.ly/m7iXAU,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 02:04:33,Katy Perry
I woke up to @todddln jumpin for joy about Grinder being avail for blackberry now... Lol. He gonna get some #ladieslockupurhusband!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-24 01:43:32,Katy Perry
I'm excited to bring the #CALIFORNIADREAMSTOUR to TOKYO!!!!!!!!!!!! #werk,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-23 10:07:03,Katy Perry
"These are a few of my favorite things! Candy, kittens & french fries!!! #hehe http://lockerz.com/s/104098632",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-23 08:59:12,Katy Perry
My friend @miamoretti is eating this... she eats anything & everything. #hollowleg http://twitpic.com/51ebvz,Twitpic,Twitpic,2011-05-23 06:28:54,Katy Perry
OH MY! We won 2 billboard awards! YAYYYYYYY! #GOKATYCATSGO!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-23 06:24:15,Katy Perry
#Billboardawards sounded bomb.com wish I could've gone! All my favsies were there!!! #sheintokyo!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-23 05:53:44,Katy Perry
Hope he has an extra pair of sheets for later!!! RT @OhFerras: Its an appletv night in my roomate @MDMOLINARI's bed!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-23 05:50:12,Katy Perry
@taylorswift13 I meant to do that. hehe :),UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-23 05:40:43,Katy Perry
@miamoretti just got a chain connecting two nails together on her fresh ES nails. She so Janet Jackson circa 1990's #JAPAN!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-23 05:31:28,Katy Perry
@joshw866 hey bebe!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 12:52:29,Katy Perry
"I think I'm turning Japanese, I think I'm turning japanese... I really think so. I love u Japan, I really do.",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 12:48:52,Katy Perry
LEZZ DO THIS #NAGOYADREAMS! I am SO pumped! Let's bring the sunshine back!!!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 09:33:57,Katy Perry
@skeetonmytwitts totes raptured!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 07:11:11,Katy Perry
#FREE@RUSTYROCKETS! RT!!!!!!!!!!!!!!!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 06:31:51,Katy Perry
...But of COURSE I ♥ my Japanese fans & the show #MUSTGOON no matter the daily aftershocks or husband kidnappings! #it'snotrightbutit'sokay,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 06:28:52,Katy Perry
It was for priors from over 10 years ago! #mamanothappy! #don'tmessw/mahman! #uwannaplaylet'sgo #don'ttakeawomansmanfromhershe'llgetshiasty!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 06:25:12,Katy Perry
So...my husband just got deported from Japan. I am so. sad. I brought him all this way to show him my favorite place #tokyodreamscrushed,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 06:04:01,Katy Perry
I'M SO EXCITED! I'M IN MY FAVORITE PLACE IN THE WORLD! #JAPAN!!! #CALIFORNIADREAMSTOUR!!!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-22 02:59:01,Katy Perry
All she ever wanted and then some. RT @MDMOLINARI: Sweet tooth anyone? http://t.co/HJFK6Oq,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-21 04:25:56,Katy Perry
Laugh @ the mayans calendar?! RT @ohmyjek: @katyperry katy! what will you do if tommorow's seriously the end of the world?,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-20 14:44:05,Katy Perry
damn. #futurewinnerpresent RT @Ghop56: @katyperry Its the 24th where I am #timetravelling,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-20 14:37:55,Katy Perry
Welcome! I can't wait to bring the Cali sunshine! Japanese ppl own my ♥! RT @nacchan10: @katyperry Thank u for coming to JAPAN!! I love u.,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-20 14:32:28,Katy Perry
Actually it's may 21st where I am #winning RT @DanielTweetMe: @katyperry It's 20th.....*awkward*,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-20 14:25:41,Katy Perry
May 21st... Still here... #werkworld!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-20 12:49:08,Katy Perry
@MDMOLINARI HAPPY BIRTHDAY LEGZ! NEVER EVER LEAVE ME!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-20 06:18:46,Katy Perry
♥,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-20 01:11:02,Katy Perry
@skeetonmytwitts I told you Tokyo was the BESSSSST!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-19 07:46:24,Katy Perry
shout out to the #KATYCATS! MEOW!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-18 02:33:00,Katy Perry
@OhFerras yes grr. But why we gotta be in the basement... Let's go full mr. & mrs. Robertson... Give em a show!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-15 18:06:59,Katy Perry
"I know... I know it's serious...RT @miamoretti: Like, isn't there a morrissey night here #girlfriendinacoma",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-15 16:52:24,Katy Perry
Brisbane... You were so much fun AGAIN. AUSTRALIA... NEW ZEALAND... You showed me how to LIVE! Love u for that. See u soon I hope!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-15 15:57:06,Katy Perry
I read you letter Michaela Alice... Remember you are a pearl! xo,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-15 15:42:32,Katy Perry
Listening to Beth Ditto's new EP getting ready for my last show in AUS tonight... It's gonna be a sexy one! U ready #BRISBANE2DREAMS?!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-15 08:38:17,Katy Perry
@joshdaveta I'ma put you in my pocket and take you with me #favesies!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-15 07:45:03,Katy Perry
"@RubyRose1 Hey thanks for the A-MAY-ZING milk and honey clothes! You should be proud, they're rad!",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-14 13:56:53,Katy Perry
Wanna go for the opening pls! RT @Geli: Hello Kitty theme park to debut in China in 2014 #holycrap,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-14 05:24:10,Katy Perry
"The latest concert candy behind-the-scenes for the #CaliforniaDreamsTour is up @ www.katyperry.com/home! Wembley, car dancing, Yelle & more!",web,web,2011-05-13 21:23:24,Katy Perry
And adult dreams... (you supporting me!) YAY RT @OHLANDmusic: I'm so excited to support @katyperry ! Teenage dreams do come true ! (-:,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-13 17:12:53,Katy Perry
Yeah you show that old maid a thing or two! RT @MDMOLINARI: Out teaching Victoria a few new secrets,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-13 15:39:42,Katy Perry
...voice for select dates in August in CALI! Check www.katyperry.com for who's playing where with me cause u won't wanna miss it!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-13 15:02:00,Katy Perry
I've a SPECIAL TREAT for anyone coming to see me this fall in the UK... I'm bringing @OHLANDMUSIC w/me! She'll also be showing her pretty...,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-13 15:00:57,Katy Perry
@PerezHilton thanks for that sweet post! You definitely helped get me here! #GOGOGOGO!,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-13 07:29:50,Katy Perry
I love you! RT @JohnnyWujek: For all the adventures and the california Dreams.  @katyperry I bled for you. http://lockerz.com/s/101116018,UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-13 07:18:47,Katy Perry
"Guess who's in Newcastle, AUS... MEEEEEEEEEEEE! #CALIFORNIADREAMSTOURIN'",UberSocial Pro for iPhone,UberSocial Pro for iPhone,2011-05-13 07:05:44,Katy Perry
"watched #Bridesmaids trailer twice, SO funny. That ish is gonna go in like the hangover. Marry me (us) Kristen Wiig, i live for u. #stalker",web,web,2011-05-12 15:39:41,Katy Perry
