"tt0993846","The Wolf of Wall Street","8.7","180 mins.","Martin Scorsese","Leonardo DiCaprio;Jonah Hill;Margot Robbie","Biography;Comedy;Crime;Drama","Based on the true story of Jordan Belfort, from his rise to a wealthy stockbroker living the high life to his fall involving crime, corruption and the federal government."
"tt3166766","Dilma Sequestrada","0.0","87 mins.","Luciano Moucks","Paulo Das Neves","Action;Comedy;Sport","Amidst this love triangle Brazil's president is kidnapped, and all sorts of a people is wagered on the sleeves of an unexpected hero."
"tt2270436","Quédate","6.6","Unknown","Daniel Zapata","Alberto GarcÃ­a;Eva N. GÃ³mez;Emma Caballero","Comedy;Drama;Romance","Javi is going to London to start a new job and a new life. When he comes to say goodbye to his girlfriend, he discovers that she has arranged a surprise party."
"tt2964916","Passage","0.0","21 mins.","Rob Groeneboer","Liza Nessman","Drama;Mystery","This film examines our attempts to convey our perceptions of the world to others and how that relates..."
"tt3434202","La Guagua: Door To Door","0.0","88 mins.","Victorious Ramos","Victorious Ramos;Ariana Wohl;Deidania Pena-Darosa","Comedy;Family;Romance","La Guagua: Door To Door is a romantic comedy from first time writer & director Victorious Ramos. It tells the story of ivy league student..."
"tt2733220","What Tha?!","0.0","95 mins.","Marquis Sampson","Antoine Chestnut;Ramad Jefferson;Marquis Sampson","Comedy","Unknown"
"tt3006956","The Wanderer","0.0","3 mins.","Lee Arnold","","Fantasy","Inspired by the German Romantic painters fascination with the sublime, The Wanderer follows the path..."
"tt3198622","Secret Sound Underground","0.0","42 mins.","Unknown","Unknown","Unknown","Jack Coleman's 3rd full-length surf film, Secret Sound Underground. Secret Sound Underground is going to twist your mind into one of those 2 foot Disneyland kaleidoscopic mega-lollipops."
"tt3308558","Marcus Blogamentary Movie","0.0","98 mins.","Philip Marcus","Philip Marcus;Mia Marcus;Sophie Marcus","Adventure;Comedy;Family","A mother and father run three businesses and a chain of restaurants while raising their young 8-year-old daughter."
"tt2960058","Lemon","0.0","106 mins.","Lawrence Krauser","Devin E. Haqq;Jay Smith;Todd D'Amour","Comedy","A young man, Wendell finds a lemon on the sidewalk, takes it home, and becomes, somewhat against his own will, inordinately fond of it. Complications ensue."
"tt3141546","Priority Mail","0.0","17 mins.","Jordina Salabert","","Drama;Fantasy;Thriller","Story of a man on the down and out. When he receives a special delivery, he has a choice to make."
"tt3105342","Volevamo fare un film","0.0","62 mins.","Geo Coretti","Angelo Carlucci;Carmelo Cometa;Luigi De Lorenzo","Drama","Unknown"
"tt3254876","Ukkili kamshat","0.0","100 mins.","Adilkhan Yerzhanov","","Drama","Two Kazakh brothers are about to lose their ancestral tumbledown house to corruption and nepotism while their little sister loses her capacity to breathe and their mother loses her mind."
"tt2989162","Coyotes","0.0","6 mins.","Nicholas Gibney","Rose Arscott;Caitlin Teeley","Animation;Drama","A bus drops a young woman off in the middle of the desert."
"tt2789428","Etudes pour un paysage amoureux","0.0","80 mins.","ClÃ©ment Schneider","HÃ©lÃ¨ne Bressiant;AdÃ¨le Cuny;Pauline Guigou-Desmet","History","Unknown"
"tt3254820","Figure Eight","0.0","102 mins.","Joshua Duggan","Justin Wallin;Michael Hartnett;Matthew Duggan","Drama;Music","Two troubled yet polar-opposite young adults, one a straight-edge aspiring music producer, the other an absurdist musician with a case of drugs..."
"tt3009106","New Project 'Zengin Sinifin Dizi Dibinde'","0.0","80 mins.","Iskender Cagdas","","Drama","Spring of 2013, Istanbul in the midst of youth upheavals, Iskender, living with his daughter after the departure of his wife..."
"tt3185806","Friends Like These","0.0","92 mins.","Cameron Grimsley","Materason Roberts;William Mills;Kelly Harden","Comedy;Drama","Five friends come back together after their first semesters away at college and reminisce about the times they shared in high school..."
"tt2641260","Echoes","0.0","81 mins.","Ryan Lee","Ethan Hausser;Melissa Cunha;Benjamin Lee","Crime;Mystery;Thriller","Seth Bloomer is a high school student who finds himself compelled to investigate the suicide of Sophie Lieb..."
"tt2990064","Mi Madre Mi Corazon","0.0","3 mins.","J. Allison Foust","","Animation;Music","A musical tribute from a Son to his Mother."
"tt3231246","Lost Cause","0.0","82 mins.","Scott Dorfman","","Comedy","Scott Dorfman's real life quest for superstardom served as the inspiration for this comedy about a wannabe actor named Danny..."
"tt3089466","The Lion Dance","0.0","104 mins.","Tomohisa Kamatsugu","Noboru Ishigaki;Ado Kumaoka","Drama;Family","Yuya Kita, a boy born and raised in Osaka, is left in the care of Matsujiro Kita, an artisan who crafts..."
"tt3174926","Bullies: The Benediction","0.0","133 mins.","Terry Traynor","William Leith;Chris Donnelly;Daniel Graham;Dave Paustian","Action;Drama;Western","Tell and Chance are trying to hide from their violent pasts, but truly the past is alive and no one can escape it..."
"tt2610732","Lotanna","0.0","55 mins.","George Sunom Kura","Jide Kosoko;Beverly Naya;Christopher Okagbue","Thriller","Unknown"
"tt2917742","El Hijo de Hernández","0.0","77 mins.","Lorenzo M. Ponce de LeÃ³n","Juan Penalva;Antonio SarriÃ³;Roxanne RodrÃ­guez","Adventure;Comedy;Drama","Could it be that Miguel has returned to his people against their will? Or is it pure chance that he has the face and the name of another..."
"tt3431448","Depraved","0.0","5 mins.","Unknown","Unknown","Horror;Mystery","A montage of beautiful and destructive images. Set in the present and past, a mother who is being possessed by demons from her past, is fighting for the light in her darkness."
"tt2667204","The Felistas Fable","0.0","92 mins.","Dilman Dila","Joanitta Bewulira-Wandera;Isaac Kuddzu;Veronica Namanda","Comedy;Drama;Romance","The smelly woman kidnaps a cry-baby man in a quest to break a curse and regain her beauty, but his avaricious girlfriend and a corrupt cop pursue her as she races against time to win back her husband's love."
"tt3166678","Striking Out in Love","0.0","115 mins.","Shingo Matsumura","Haruna Nakamura;Junko Ohta;Yuki Tsuchiya","Drama","Unknown"
"tt3383450","Eye of Hell","0.0","46 mins.","Jason Derr","Meredith Blando;James S. Cacciatore;Joe Cappelli","Drama","Unknown"
"tt3092016","Comedy of Errorz","0.0","87 mins.","Unknown","Unknown","Unknown","Sick and tired of Hollywood's portrayal of unrealistic urban films, Davon turns to a pimp named Tony to manage his career and help guide him in the right direction which may not be the best idea."
"tt2859222","Santa Company","0.0","Unknown","Kenji Itoso","","Animation","Unknown"
"tt3064618","I Am in Here","0.0","Unknown","Kaleigh Saunders","Mark Utter","Family","I Am in Here is the story of a man named Mark Utter. Born with a disability, Mark explains some of his..."
"tt2992780","Cardiff City Season Review 2012-2013","0.0","Unknown","Unknown","Unknown","Sport","Unknown"
"tt2928156","Chowka Chhaka","0.0","Unknown","K. Murlai Krishna","Papu Pom Pom;Sambit Acharya;Lovely","Comedy","Unknown"
"tt2488442","Watercrest Beach","0.0","Unknown","Nelson J. Davis","Alicia Bates;Sammie Caison Jr.;Nelson J. Davis","Drama","Watercrest Beach chronicles the ""high profile individuals"" that are in ""The Limelight"" who reside in the fictitious city of Watercrest Beach..."
"tt2609970","Mussy's Grand Adventure","0.0","5 mins.","David Pierson","","Animation;Family","Even the smallest life forces Struggle to survive"
"tt3246620","Incubi","0.0","8 mins.","Christopher Jeske","Nicole Santorella;Jason Turner;Erika Intfen","Drama;Horror;Mystery","A mysterious magician hypnotizes his assistant into joining his underworld inhabited by other hazy women who do his bidding."
"tt3437514","Reborn","0.0","105 mins.","Carlos Alba","Melissa Cordero;Shane Land;Jose Chavez","Action;Drama;Romance","Interlacing three vignettes in the City of Dallas during a 24-hour period, tensions erupt when Alexander..."
"tt2763944","Les Baraques-Plage","0.0","Unknown","Carole FÃ©kÃ©tÃ©","","Drama","Unknown"
"tt3074096","The Amateur","0.0","75 mins.","Tantri Wija","","Comedy;Drama;Thriller","An ordinary guy, with major money problems, answers a job ad that turns out to be for a company that hires him to kill strangers."
"tt3198914","In the Minds Eye of Nicole X #2","0.0","22 mins.","Geoff Whitney","Nicole X Moonwall;Luv Woodrunner","Sci-Fi","An introduction to the convoluted world in the mind's eye of Nicole X. A view of two worlds, one beautiful, bizarre, and frightening, the other..."
"tt3308562","Frenchanista","0.0","102 mins.","Philip Marcus","Mia Marcus;Sophie Marcus","Action;Adventure;Comedy","Born in Hawaii with a French father and Filipina mother, a young girl grows up as a road scholar between Hawaii, Southern Cal, Paris, and the French Riviera."
"tt2999482","The Secret Life of Dirty B.O.","0.0","70 mins.","Jack Hunter","Jack Hunter;Jack Hunter;Jack Hunter","Comedy","Join the rapper known as DIRTY B.O. in his home and real life situations."
"tt3179218","Collapse","0.0","89 mins.","Dave McCormick","Aaron McCormick;Kale McCormick;Thomas Hall","Drama","Civilization unravels as the nation is gripped by a widespread economic catastrophe. Without market distribution..."
"tt3166702","Shindo: The Beat Knocks Her World","0.0","74 mins.","Asami Hirano","Syunpei Kawagoishi;Kana Kita;Takuya Matsunaga","Drama","Unknown"
"tt3057846","Los Caprichos del Hombre","0.0","68 mins.","Federico Schott","Elias AgÃ¼ero;Mary Berlanga","Drama","A simple film that celebrates the life of Elias --our character-- being affected by the drug war in northern Mexico. An almost silent and unique first production, directed, photographed and edited by artist/filmmaker Federico Schott."
"tt2901984","The Animated Adventures of Judo Girl","0.0","Unknown","Kimberlee Bassford","","Animation","Unknown"
"tt2800438","American Stew","0.0","Unknown","Wayne Roberts","Tommy O'Brien;Welder Santos;Electa Edwards","Comedy;Musical","Unknown"
"tt2764530","Crimson City","0.0","61 mins.","Rowan Elliott Hopkins","Rowan Elliott Hopkins;Carissa Lee","Adventure;Comedy;Drama","Unknown"
"tt3153966","Waking","0.0","16 mins.","Isaac Lee","Benjamin J. Papac;Jake Weisler","Drama","Tom Hall loses his sister in an accident caused by his best friend, Ben."
"tt3093108","Choice","0.0","71 mins.","Paco Jones","Paco Jones","Drama","A new father must make a choice between his new family and the one he grew up with."
"tt2994898","X, Y & Z","0.0","70 mins.","Daniel Tonitto","","Romance","After 3 years in a relationship with her now indifferent but well-off boyfriend X, a young girl named Y is ready to call it quits..."
"tt3101624","Ang pirata","0.0","Unknown","Jon Red","Shamaine Buencamino;Mon Confiado;Ketchup Eusebio","Drama","Unknown"
"tt3351032","Sandalye","0.0","8 mins.","Unknown","Unknown","Drama","Emine decides to build a toilet chair for her disabled daughter"
"tt3368450","Loneliness Stone","0.0","70 mins.","Yo Taniai","","Drama","The stone, which can give own loneliness to someone, are passed from one to the others, and people begin to find out what their loneliness is."
"tt3335432","The Play Without Black Keys","0.0","Unknown","Kirsten Gaynet","","Unknown","Unknown"
"tt3184438","The Adventures of Pelicanman and Squirrelboy","0.0","Unknown","Samuel Ross West","Gregory Raymond Booth;Cassidy Calkins;Shannon Coyle","Action;Adventure;Comedy","Unknown"
"tt3398334","Two-Bit Taj Mahal","0.0","120 mins.","Unknown","Unknown","Crime;Drama","A small Missouri town votes to kill the local bully, just as he's on the verge of being redeemed by a new-found love. Based on a true story."
"tt3007796","Eideann","0.0","5 mins.","Ãlvaro Granados","","Animation;Family;Fantasy;History","Setting in the XIV Century, Eideann is the story of how a courageous shepherd from the Highland of Scotland and one of the sheep of his flock become the pioneers of one of the most popular entertainments of our days."
"tt3006702","City Soul","0.0","67 mins.","Cheng Jiang","Cheng Jiang","Drama;Family","The story is about an artist returning to his country due to an incident. After a series of events that happened as half a month passes, he faces a decision of whether he should stay in hometown or return to United States."
"tt3343046","Beyond Icebergland","0.0","59 mins.","Xavier Christiaens","","Drama","Unknown"
"tt2632408","High Featuring Sun City","0.0","Unknown","Brett Hamilton","Angelique Marion Berry","Music","Unknown"
"tt3262740","Night of the Bloody Antler","0.0","67 mins.","Lea Cummings","Sarah Glass;Julia Scott;Sean Murphy;Lea Cummings","Horror;Thriller","Two strangers who have met online begin to walk Scotland's West Highland Way, but are stalked by a psychopathic deer-headed killer. Who will survive?"
"tt2939606","The Rally Stalker","0.0","91 mins.","Scott Polera","Ashley Barsellotti;Jasmine Cain;Shyla Cameron","Thriller","It's Bike Week 2013, bikes, babes and moonshine. The party has begun, until patrons end up missing."
"tt2899342","Lonesome Haven","0.0","20 mins.","Kurt Stevenson","Lelani Mitchem;Donald Powell Jr.;Larry Rosen","Drama;Sci-Fi","Desolation doesn't have to be weathered alone."
"tt3026640","Solaristics","0.0","11 mins.","Peter Rose","","Adventure;Sci-Fi","A surreal journal of extremely rare meteorological observations made entirely with a Flip camera"
"tt2926480","Siruvani","0.0","Unknown","Ragunath","Sanjay","Family","Unknown"
"tt2618844","Chugoe zlo","0.0","87 mins.","Anna Troyanskaya","Anna Troyanskaya","Crime;Drama","A good-looking middle-class woman (Helen) urges her boozer husband (Max) to rip off a glamorous club-owner (Usman) who once played around with her and vanished. That rip-off turned into a bloody mess for all the characters."
"tt3395430","Majik Sity Symphonie: Prelude","0.0","15 mins.","Stephen Parnigoni","Kendall Catlett;Sheila Lee;Joshua Mickens","Fantasy;Horror","A four-part American Fever Dream, and this 'Prelude' offers an introduction into this haunted and magical world."
"tt3095980","Tres Muertos","0.0","63 mins.","JerÃ³nimo AtehortÃºa Arteaga","IÃ±aki Dubourg;JuliÃ¡n Tello;JuliÃ¡n Larquier Tellarini;Ignacio SÃ¡nchez Mestre","Crime;Drama","Three friends burry a corpse in the middle of a field in the countryside. Only hours before the same three were in the city of Buenos Aires..."
"tt3071942","Women","0.0","80 mins.","Bart Vandever","Theo Crisell;Emily Robinson","Comedy","A look at the life and times of controversial literary figure Chuck Bernstein."
"tt2895950","Midnight Showdown","0.0","66 mins.","Hitoshi Sakagami","Yohei Sasaki","Crime;Mystery;Thriller","MIDNIGHT SHOWDOWN is a suspense-thriller with countless twists and turns. A group of office workers..."
"tt3117494","West Ham United Season Review 2012-2013","0.0","Unknown","Unknown","Unknown","Sport","Unknown"
"tt2973826","Au però au","0.0","Unknown","Guille BarberÃ ","MÃ­riam Marcet;LluÃ­sa Adell;Marc BarberÃ ","Romance","Unknown"
"tt3224068","Barney Most Huggable Moments","0.0","83 mins.","Unknown","Unknown","Unknown","In this Super Dee Duper collection of the most huggable moments, Barney brings preschoolers on journeys big and small and reminds everyone that they're special just the way they are!"
"tt3436778","Aphotic","0.0","4 mins.","Siru Wen","","Drama","A film about accepting of an unfortunate predicament."
"tt2928118","Target","0.0","Unknown","S.K. Muralidharan","Amlan Das;Mihir Das;Namrta Das","Action","Unknown"
"tt2901892","Cotard","0.0","10 mins.","Christopher Bradshaw","","Animation;Comedy","In a world overrun and then rebuilt by zombies, only Sam Glebe remembers the whole truth. Falsely diagnosed with Cotards delusion..."
"tt3095886","Twinkie Byrd's Monologue Slam","0.0","60 mins.","Melody Shere'a","Melody Shere'A","Drama","This is my submission for the Twinkie Byrd Monologue Slam competition."
"tt3072416","Aune, or On Effective Demise","0.0","57 mins.","Maija Timonen","","Horror;Romance","Aune is a 19th century girl confined to her bed, living under the threat of amputation. She has dreams..."
"tt2739140","Springfield 61","0.0","77 mins.","Alex Allen","Drew Allen;Craig Walter;Marc Sherman;Ashley Brooke Moore","Comedy;Music","When four piece band The Blanks receive a last minute invitation to the highly recognized music festival 'Springfield 61'..."
"tt2886380","Personal War","0.0","65 mins.","Ritchie Garcia","Chris Kilin;Rick Cordeiro;Ritchie Garcia","Drama","A Hit man is in the downward spiral of his life, as he approaches rock bottom he begins to look around at how he got there..."
"tt3204514","Oshôkô","0.0","90 mins.","Satoshi Ohwada","Musashi Egawa;KÃ´suke Kuwano;Miki Nakagawa","Comedy","Unknown"
"tt3338972","Premika","0.0","Unknown","Shibu Mohanty","Rudra;Abhisekh;Prakruti Misra","Romance","Unknown"
"tt3159508","Perfect Hunch of an Agoraphobe","0.0","85 mins.","Erwin Jones","Supraneeti Hammacott;Pao-Chang Tsai;Ruggero Dalla Santa","Comedy;Drama;Mystery","An agoraphobe, home alone on a Christmas eve, has discovered who had attacked her a year ago."
"tt3402016","Bound to Forget","0.0","5 mins.","Anna Clark","Bethany Anguiano;Amy Fehrenbach;Jennifer Lauray","Music","A short experimental film exploring people's behaviors as they feel attached to their daily routine."
"tt3134160","Art of Life","0.0","104 mins.","Kyle Holbrook","Nicolas Atkins;Kyle Holbrook;Kristoffer Smith;Vanessa German","Drama","Art of Life is a coming of age story about young man named Chey and one young woman named Cheyanne,..."
"tt3433600","Anime mirai","0.0","Unknown","Toshihisa Kaiya","Hiroshi Kawamata","Animation","Unknown"
"tt2776178","My Father's Menu","0.0","Unknown","Pham Rangsee","Ping Lumpraploeng;Billy Ogan","Comedy","A popular cooking show organizes a contest to find the best ""My Father's Menu"". Three chefs enter the competition, and their search for the recipes is intertwined with their personal dramas."
"tt3321324","The Wanted: The Wanted Dream","0.0","60 mins.","NJ Silva","","Music","They are by far the most rebellious and exciting boy band on the planet today. 5 british lads that set their eyes on world domination..."
"tt2461480","Halation","0.0","59 mins.","Trevor White","Katie Litzenberg;Holly Dahlstrom;Adam Meyers","Horror;Mystery;Thriller","Halation is a psychological thriller about a young photographer named Alex who moves into an old house in Seattle..."
"tt2675994","Call of the forest","0.0","5 mins.","Gabriela Soppelsa","","Fantasy","Images and noises from a train station progressively blur as the call of a magnified forest emerges"
"tt3240686","Just an Acquaintance","0.0","100 mins.","Keita Kawahara","Toshihiro Yashiba;RyÃ»ta Furuya;Gen Tamura","Adventure;Comedy;Drama","Kito made a bad investment and drove himself into debt, 5,000,000 yen. He was persecuted by an insistent creditor almost everyday..."
"tt3198658","Holy Ghost, New Mexico","0.0","Unknown","Peter Neil","","Mystery","Unknown"
"tt2716370","Pedazos De Mi","0.0","95 mins.","Susi Gozalvo","Silvia Valero;MercÃ¨ Tienda;Ãngel FÃ­gols","Drama","Rosalia lives in El Cabanyal, a neighborhood threatened by a project of a big avenue right across it. She lives obsessed with her daughter whom she has not seen since she lost her house."
"tt3328346","Hello, Goodbye","0.0","8 mins.","Jerry Sangiuliano","","Fantasy","Hundreds of talking heads in different languages and emotions merging abstractly into one universal head."
"tt3249440","Walker","0.0","59 mins.","Jimmy Rich","Brian Tubridy;Ted Rich;Jimmy Rich","Crime;Drama;Western","In the late 1970s on the California/Nevada border, a small town sheriff hunts a teenager and his sociopath brother after a botched car robbery ends with a man dead."
"tt3142900","The Careless Murder","0.0","89 mins.","Tanya Kisilevsky","Alexandra Komrakova;Dana Kucherovsky;Max Polak","Drama","Unknown"
"tt3434212","Paradiddle","0.0","9 mins.","Craig Singer","Goran Ivanovski;Kyle Mumford","Crime;Drama","Farrell Taggert yearns to keep his two brothers - especially heroin-addicted Michael - alive and together in a small NYC apartment."
"tt3101682","Words Can Wait","0.0","84 mins.","Michael Pharis","Shawn Mann;Bill Pharis;Loren McDaniel","Comedy;Drama;Family","Words Can Wait follows three sisters' lives over the course of one year. Weathering an unsaid turbulence since their parents were divorced..."
"tt3242634","Mauro Di Domenico: I riflessi dell'anima sonora","0.0","Unknown","Lorenzo Muscoso","","Biography","Unknown"
"tt2918614","Amparo","0.0","Unknown","Ricardo Pinto e Silva","Bel Kowarick;Isabella Moreira;Henrique Pedroti","Drama","Unknown"
"tt3434098","Reinventing Michael Banks","0.0","Unknown","Skip Schwink","Josh Adams;Bru Ajueyitsi;Karen Dadey","Drama","An interactive video that addresses the the needs of transitioning Service Members and employers by allowing participants to take an active role in the decisions of a Veteran, a corporate recruiter, an HR professional and a supervisor."
"tt2889270","Liebesfluch: Josef und Horazio","0.0","Unknown","Mano Anandason","Yvo RenÃ© Scharf;Mohammed Amr;Daniel Radtke","Drama","Unknown"
"tt2941910","Badhu Nuhen Mu Bandhu","0.0","Unknown","Shailendra Parida","Bidusmitha;Munna Khan;Uttam Mohanty","Drama","Unknown"
"tt3099380","Akka Pakka","0.0","Unknown","U.K. Das","Ravishankar Gowda;Tabla Nani;Radhika Gandhi","Comedy","Unknown"
"tt2390628","The Hardest Love","0.0","109 mins.","Henry Roa","Frankie Ramos;Paola Tonini;Jason Torres","Drama","An aging, drug loving, 80's musician struggles to stay relevant in the modern day music scene."
"tt3344466","Voilà comment on va faire the Aldo Crommelynck story","0.0","Unknown","Leslie Jean Porter","Steve Izant","Biography","Unknown"
"tt3395996","Astro, Not!","0.0","3 mins.","Andrew Collora","","Animation;Adventure;Comedy;Fantasy","'Astro, Not!' is a short computer animated film about a clumsy astronaut's destructive journey on the moon."
"tt3437670","Suspect!","0.0","4 mins.","Madeleine Fix-Hansen","Anne Nagel","Comedy","SUSPECT! is a 4-minute funny little bad dream where we're all anxious subjects. An interrogator sits at his desk..."
"tt2928204","Mo Duniya Tu Hi Tu","0.0","183 mins.","Sudhakar Basanta","Siddhant Mahapatra;Minaketan;Salil Mitra","Drama","Unknown"
"tt2949392","Vat Lag Gayi Salim Ki","0.0","Unknown","Zia Khan Lodhi","Gautam Dingre;Kaustubh Gadge;Sanjeevani","Comedy","Unknown"
"tt2558898","Nai River","0.0","96 mins.","Bin Luo","","Family","Unknown"
"tt3011080","Au retour des marées","0.0","47 mins.","Chaghig Arzoumanian","Ghassan Bazzoun;Umama Hamido","Drama","Unknown"
"tt2946568","Take Me In","0.0","11 mins.","Luke Bellissimo","","Drama","Exploring abandonment, family, sentimentality and nostalgia through a common thread - the home."
"tt3437856","Karaoke Cloud: Chattanooga Choo Choo","0.0","4 mins.","Unknown","Unknown","Unknown","Karaoke version of the hit song 'Chattanooga Choo Choo' in the style of Glenn Miller & His Orchestra. Video contains karaoke backing track with on-screen scrolling lyrics."
"tt2544314","Tadaima, Jacqueline","0.0","Unknown","Akiko Ohku","","Comedy","Unknown"
"tt3087854","Reverse Route","0.0","62 mins.","Majid Mohammadi Panah","Ali Akbar Mozhdi;Samira Hazrati;Abolfazl Hamrah","Mystery","A man goes to a psychiatrist and claims that thousands of years ago, the body of a warrior's spirit..."
"tt3386608","The Story of an Old Woman","0.0","75 mins.","Alexey Gorlov","Liya Nelskaya;Eugeniy Zhumanov","Action;Drama","The Story of an Old Woman was filmed in one shot without any cutting or pasting. Annotation from author:..."
"tt3079624","Kaliyugha","0.0","122 mins.","S.T. Bala","S.T. Bala;Geethanjali;Sharmini Ramesh","Drama","Unknown"
"tt2716712","La máquina espiritual","0.0","19 mins.","Ana RodrÃ­guez LeÃ³n","","Drama","An hypnotic travel to the inner part of human being and the deep mistery it keeps inside. A mistery so full of beauty and of destructive potential"
"tt3056556","This Guy","0.0","6 mins.","Jesse Debernard","","Comedy;Fantasy;Horror","A look into a guy's mind."
"tt2746232","Bronce","0.0","81 mins.","Claudio Perrin","Miguel Bosco;Claudia Schujman","Biography;Drama;History","Berta and Horacio are two half siblings, from a family of fishermen. Years after the death of their parents are reunited at the home of his childhood..."
"tt2984972","Para los pobres piedras","0.0","71 mins.","Mathieu Orcel","","Unknown","Unknown"
"tt3426866","Broken","0.0","Unknown","Courtney Everette","Kara Young;Lauren Smith;Bennie Lee","Comedy;Drama;Family","BROKEN portrays an emotionally strong and driven woman who loses her will to go on, when everything she has worked for is placed in the balance..."
"tt3218524","Cloud Air: The Movie","0.0","Unknown","Adam Carlson","Adam Carlson;Simon Crossley;Harold Ramsden","Unknown","Unknown"
"tt3110280","Flowers","0.0","Unknown","Stefanie Halstead","Serenity Eden Halstead;Michelle L'Halstead","Drama","Unknown"
"tt2803708","Sound of Silence","0.0","90 mins.","Jorge Malpica","","Drama;Romance","Ian is a solitary fisherman, a man of few words who finds hard to express his feelings. He lives in..."
"tt2857618","The Morning Set, Milk and Spring","0.0","85 mins.","Toshiki Sato","Kanako Mizumoto;Mitsuru Hirata;Hotaru","Comedy","Unknown"
"tt3157610","Murky Hollow's Most Wanted: The Cracker","0.0","Unknown","Timothy Becker","Joe Hammerstone;Walt Marts;Grant Williams","Family;Horror;Thriller","Unknown"
"tt2204748","The DAM","0.0","23 mins.","Daveion Lashley","","Animation;Action;Adventure","Two spiritual half-breeds of immense power, battle to sustain their opposing convictions and desires..."
"tt2886414","The Cure","0.0","4 mins.","Rajendra Ramkallawan","Rajendra Ramkallawan","Animation;Drama;Mystery;Thriller","A young boy searches for a cure that plagues his family"
"tt2827700","June 6th","0.0","110 mins.","Takahito Hara","Hajime Ishida;Ayako Fujita;Nobuko Hirakawa;Tsutomu Hori","Comedy","Unknown"
"tt3271460","Showcase of Stars Volume 1","0.0","Unknown","Lee Doll","Brendan Biondi;George Bradley;Les Bradley","Musical","Unknown"
"tt2910434","Rumdul Beat","0.0","86 mins.","Mathieu Favreau","Dim Udom;Srey Niwat;Hua Lavy","Drama","Trying to impress his boss and future father in law, Munny, an ambitious young man, volunteers to host his fiance's birthday party..."
"tt2813586","Sciophobia","0.0","Unknown","Robert Nichols","Tedi Knaak;Johnna McCarthy;Daniel Sachs","Thriller","Five good friends spend their spring break at a beautiful secluded cabin. What begins as a fun, albeit mildly dramatic week quickly turns sour as each friend finds themselves face to face with fear embodied. Will they make it out alive?"
"tt3319038","When the Sun Hits","0.0","80 mins.","Sebastian Jones","Gricel Castineira;John Goshorn;Fran Rimondi","Drama","A man tries to rebuild the broken relationships in his life, after the mysterious disappearance of his mother."
"tt3060978","507 Beverly","0.0","Unknown","Matthew Wood","Matthew Wood;Tim Ajro;Anthony Gutierrez","Thriller","Unknown"
"tt3311586","Kaunri Kanya - 3D","0.0","Unknown","Somya Ranjan Sahu","Kavya Kiran;Somya Ranjan Sahu;Payal","Horror","This story revolves around Riya and her Doctor husband Akash who is transferred to a rural location..."
"tt3004206","Mortars","0.0","87 mins.","Iqbal Barkat","Jane Thomson;Chris Kharoufeh;Jacoba van Dyk","Drama","An elderly woman alone in her crumbling house and ensconced in the difficult circumstances of her life..."
"tt1846652","Mandahaasa","0.0","Unknown","Rajesh K. Nair","Rakesh Adiga;Nikki Desai;Chetan","Unknown","Unknown"
"tt3431594","Essays","0.0","91 mins.","Adil Mussatayev","","Drama","The film is about an infantile young man who cannot or does not want to join the modern pace of life."
"tt3092214","Mighty Messes","0.0","62 mins.","Unknown","Unknown","Unknown","Join your favorite friends as they get in - and out - of 6 messy adventures and prove that good friendships are the foundation of success!"
"tt3040450","Tathagata","0.0","90 mins.","Pankaj Purohit","","Drama","Questioning the ultimate? Questioning the truth? The ultimate truth? Questioning your own real self? Who are you? Where have you come from? And Where are you heading O Tathagata?"
"tt2845042","Dreaming Wall","0.0","90 mins.","Jiabei Zhang","","Drama","When Japan was defeated in the rural areas of the Northeast, a man named Kenneth Yin young children..."
"tt3001812","Writers' Block, or The Assassin and the Surgeon","0.0","81 mins.","John Clark","Susanne Eisenkolb;Christoph Schobesberger;John Yamoah","Drama","The Assassin and the Surgeon are a typical Berlin couple. Their home life is disturbed when instead of a pet dog, they have a Writer. A black comedy."
"tt3410630","The Kegging","0.0","15 mins.","Michael Schafernak","Shane Crown;Dave Hansmann;Cameron Koa","Comedy","Tim and his roommates are given the chance to throw a spectacular party to end their mid-semester slump..."
"tt3150834","Dialogi","0.0","131 mins.","Irina Volkova","","Drama","Five tries (chances )to say the most important things , through fear of being misunderstood and speechlessness..."
"tt2515446","The Wedding","0.0","Unknown","Tomeka Mitchell","","Comedy","Unknown"
"tt3344542","El grillo","0.0","82 mins.","MatÃ­as Herrera CÃ³rdoba","Galia Cohan;Galia Kohan;MarÃ­a Pessacq","Unknown","Unknown"
"tt3256432","Money Mechanics","0.0","110 mins.","Bruny Telfort","Krystal Arguello;Pearce Blair;Xavier Burbano","Drama","Government officials offers a struggling man a million dollars for the use of his body after he dies..."
"tt3294148","Sketch: Collections of a Madman","0.0","94 mins.","Emanuel Bermudez","Jose Banelous;Emanuel Bermudez;Gloria Bueno","Horror","Unknown"
"tt3025476","Youth Journal of Mongolian Baseball","0.0","118 mins.","Unknown","Unknown","Drama;Family;Sport","Makoto is a former high school baseball player. One day, he gets a phone call saying, 'I want you to..."
"tt3376618","Mad Gone World","0.0","102 mins.","Joshua Martin","Michael Bee;Josh Christensen;Heather Cole","Comedy","Con artists. Architecture. City planning. A play (both real and false). A comedy? A farce? An absurdist romp through a 21st century American city..."
"tt2196154","Vietato morire","0.0","69 mins.","Teo Takahashi","Veronica Davoli;Arianna Di Cori;Mitia Di Leonardo","Drama","Unknown"
